시도,시군구,year,month,철새수
경상남도,창원시,2015,12,4969
경상남도,창원시,2016,1,7931
경상남도,창원시,2016,2,3975
경상남도,창원시,2016,3,2187
경상남도,창원시,2016,10,5727
경상남도,창원시,2016,11,9470
경상남도,창원시,2016,12,8535
경상남도,창원시,2017,1,9033
경상남도,창원시,2017,2,6212
경상남도,창원시,2017,3,1039
경상남도,창원시,2017,10,3051
경상남도,창원시,2017,11,7543
경상남도,창원시,2017,12,14345
경상남도,창원시,2018,1,13735
경상남도,창원시,2018,2,8231
경상남도,창원시,2018,3,2436
경상남도,창원시,2018,10,2471
경상남도,창원시,2018,11,8501
경상남도,창원시,2018,12,11321
경상남도,창원시,2019,1,6255
경상남도,창원시,2019,2,6354
경상남도,창원시,2019,3,1706
경상남도,창원시,2019,10,5139
경상남도,창원시,2019,11,9056
경상남도,창원시,2019,12,25403
경상남도,창원시,2020,1,10222
경상남도,창원시,2020,2,6601
경상남도,창원시,2020,3,1413
경상남도,창원시,2020,10,3412
경상남도,창원시,2020,11,11687
경상남도,창원시,2020,12,7716
경상남도,창원시,2021,1,12148
경상남도,창원시,2021,2,4101
경상남도,창원시,2021,3,1081
경상남도,창원시,2014,10,2584
경상남도,창원시,2014,11,2287
경상남도,창원시,2014,12,793
경상남도,창원시,2015,1,1383
경상남도,창원시,2015,2,839
경상남도,창원시,2015,3,419
경상남도,창원시,2015,10,1825
경상남도,창원시,2015,11,1765
경상남도,창원시,2015,12,1468
경상남도,창원시,2016,1,714
경상남도,창원시,2016,2,1115
경상남도,창원시,2016,3,394
경상남도,창원시,2016,10,3822
경상남도,창원시,2016,11,1766
경상남도,창원시,2016,12,1990
경상남도,창원시,2017,1,1823
경상남도,창원시,2017,2,369
경상남도,창원시,2017,3,394
경상남도,창원시,2017,10,878
경상남도,창원시,2017,11,1272
경상남도,창원시,2017,12,1909
경상남도,창원시,2018,1,1670
경상남도,창원시,2018,2,1769
경상남도,창원시,2018,3,471
경상남도,창원시,2018,10,352
경상남도,창원시,2018,11,582
경상남도,창원시,2018,12,616
경상남도,창원시,2019,1,936
경상남도,창원시,2019,2,865
경상남도,창원시,2019,3,297
경상남도,창원시,2019,10,313
경상남도,창원시,2019,11,815
경상남도,창원시,2019,12,1246
경상남도,창원시,2020,1,1400
경상남도,창원시,2020,2,784
경상남도,창원시,2020,3,526
경상남도,창원시,2020,10,607
경상남도,창원시,2020,11,816
경상남도,창원시,2020,12,1382
경상남도,창원시,2021,1,1031
경상남도,창원시,2021,2,1137
경상남도,창원시,2021,3,334
경상남도,창원시,2014,10,4530
경상남도,창원시,2014,11,3480
경상남도,창원시,2014,12,4629
경상남도,창원시,2015,1,2625
경상남도,창원시,2015,2,2861
경상남도,창원시,2015,3,1583
경상남도,창원시,2015,10,3504
경상남도,창원시,2015,11,4837
경상남도,창원시,2015,12,3328
경상남도,창원시,2016,1,2310
경상남도,창원시,2016,2,1722
경상남도,창원시,2016,3,1964
경상남도,창원시,2016,10,4894
경상남도,창원시,2016,11,9673
경상남도,창원시,2016,12,6303
경상남도,창원시,2017,1,3706
경상남도,창원시,2017,2,1665
경상남도,창원시,2017,3,918
경상남도,창원시,2017,10,2015
경상남도,창원시,2017,11,5148
경상남도,창원시,2017,12,2832
경상남도,창원시,2018,1,1416
경상남도,창원시,2018,2,1120
경상남도,창원시,2018,3,1311
경상남도,창원시,2018,10,1162
경상남도,창원시,2018,11,2249
경상남도,창원시,2018,12,2547
경상남도,창원시,2019,1,2178
경상남도,창원시,2019,2,1356
경상남도,창원시,2019,3,966
경상남도,창원시,2019,10,568
경상남도,창원시,2019,11,1952
경상남도,창원시,2019,12,3652
경상남도,창원시,2020,1,3100
경상남도,창원시,2020,2,1690
경상남도,창원시,2020,3,1129
경상남도,창원시,2020,10,1112
경상남도,창원시,2020,11,1827
경상남도,창원시,2020,12,3237
경상남도,창원시,2021,1,2660
경상남도,창원시,2021,2,1013
경상남도,창원시,2021,3,826
경상남도,창원시,2014,10,0
경상남도,창원시,2014,11,0
경상남도,창원시,2014,12,886
경상남도,창원시,2015,1,0
경상남도,창원시,2015,2,0
경상남도,창원시,2015,3,0
경상남도,창원시,2015,10,0
경상남도,창원시,2015,11,0
경상남도,창원시,2015,12,722
경상남도,창원시,2016,1,715
경상남도,창원시,2016,2,0
경상남도,창원시,2016,3,0
경상남도,창원시,2016,10,0
경상남도,창원시,2016,11,0
경상남도,창원시,2016,12,2217
경상남도,창원시,2017,1,961
경상남도,창원시,2017,2,0
경상남도,창원시,2017,3,0
경상남도,창원시,2017,10,0
경상남도,창원시,2017,11,0
경상남도,창원시,2017,12,1766
경상남도,창원시,2018,1,2743
경상남도,창원시,2018,2,1633
경상남도,창원시,2018,3,0
경상남도,창원시,2018,10,0
경상남도,창원시,2018,11,0
경상남도,창원시,2018,12,1405
경상남도,창원시,2019,1,885
경상남도,창원시,2019,2,0
경상남도,창원시,2019,3,0
경상남도,창원시,2019,10,0
경상남도,창원시,2019,11,0
경상남도,창원시,2019,12,2736
경상남도,창원시,2020,1,2835
경상남도,창원시,2020,2,0
경상남도,창원시,2020,3,0
경상남도,창원시,2020,10,0
경상남도,창원시,2020,11,0
경상남도,창원시,2020,12,1307
경상남도,창원시,2021,1,1667
경상남도,창원시,2021,2,0
경상남도,창원시,2021,3,0
경상남도,창녕군,2014,10,7927
경상남도,창녕군,2014,11,3974
경상남도,창녕군,2014,12,4041
경상남도,창녕군,2015,1,1653
경상남도,창녕군,2015,2,3894
경상남도,창녕군,2015,3,3843
경상남도,창녕군,2015,10,3626
경상남도,창녕군,2015,11,4634
경상남도,창녕군,2015,12,4304
경상남도,창녕군,2016,1,3962
경상남도,창녕군,2016,2,2208
경상남도,창녕군,2016,3,2503
경상남도,창녕군,2016,10,1199
경상남도,창녕군,2016,11,3182
경상남도,창녕군,2016,12,3733
경상남도,창녕군,2017,1,2270
경상남도,창녕군,2017,2,2108
경상남도,창녕군,2017,3,2508
경상남도,창녕군,2017,10,1676
경상남도,창녕군,2017,11,3939
경상남도,창녕군,2017,12,3429
경상남도,창녕군,2018,1,2666
경상남도,창녕군,2018,2,2071
경상남도,창녕군,2018,3,2442
경상남도,창녕군,2018,10,1474
경상남도,창녕군,2018,11,4238
경상남도,창녕군,2018,12,5131
경상남도,창녕군,2019,1,3646
경상남도,창녕군,2019,2,2714
경상남도,창녕군,2019,3,1565
경상남도,창녕군,2019,10,1286
경상남도,창녕군,2019,11,6263
경상남도,창녕군,2019,12,3900
경상남도,창녕군,2020,1,3240
경상남도,창녕군,2020,2,3929
경상남도,창녕군,2020,3,639
경상남도,창녕군,2020,10,3642
경상남도,창녕군,2020,11,6118
경상남도,창녕군,2020,12,3761
경상남도,창녕군,2021,1,1931
경상남도,창녕군,2021,2,2265
경상남도,창녕군,2021,3,1199
경상남도,창녕군,2014,10,2369
경상남도,창녕군,2014,11,2124
경상남도,창녕군,2014,12,268
경상남도,창녕군,2015,1,428
경상남도,창녕군,2015,2,835
경상남도,창녕군,2015,3,1568
경상남도,창녕군,2015,10,1526
경상남도,창녕군,2015,11,3422
경상남도,창녕군,2015,12,272
경상남도,창녕군,2016,1,107
경상남도,창녕군,2016,2,956
경상남도,창녕군,2016,3,463
경상남도,창녕군,2016,10,1001
경상남도,창녕군,2016,11,1446
경상남도,창녕군,2016,12,1162
경상남도,창녕군,2017,1,1390
경상남도,창녕군,2017,2,1626
경상남도,창녕군,2017,3,737
경상남도,창녕군,2017,10,2321
경상남도,창녕군,2017,11,3524
경상남도,창녕군,2017,12,298
경상남도,창녕군,2018,1,172
경상남도,창녕군,2018,2,643
경상남도,창녕군,2018,3,814
경상남도,창녕군,2018,10,1411
경상남도,창녕군,2018,11,1493
경상남도,창녕군,2018,12,361
경상남도,창녕군,2019,1,202
경상남도,창녕군,2019,2,182
경상남도,창녕군,2019,3,662
경상남도,창녕군,2019,10,196
경상남도,창녕군,2019,11,706
경상남도,창녕군,2019,12,137
경상남도,창녕군,2020,1,289
경상남도,창녕군,2020,2,297
경상남도,창녕군,2020,3,352
경상남도,창녕군,2020,10,143
경상남도,창녕군,2020,11,770
경상남도,창녕군,2020,12,191
경상남도,창녕군,2021,1,546
경상남도,창녕군,2021,2,1041
경상남도,창녕군,2021,3,377
경상남도,창녕군,2014,10,529
경상남도,창녕군,2014,11,3496
경상남도,창녕군,2014,12,551
경상남도,창녕군,2015,1,807
경상남도,창녕군,2015,2,2254
경상남도,창녕군,2015,3,1292
경상남도,창녕군,2015,10,2076
경상남도,창녕군,2015,11,1645
경상남도,창녕군,2015,12,1063
경상남도,창녕군,2016,1,440
경상남도,창녕군,2016,2,154
경상남도,창녕군,2016,3,481
경상남도,창녕군,2016,10,331
경상남도,창녕군,2016,11,488
경상남도,창녕군,2016,12,761
경상남도,창녕군,2017,1,238
경상남도,창녕군,2017,2,361
경상남도,창녕군,2017,3,247
경상남도,창녕군,2017,10,151
경상남도,창녕군,2017,11,2162
경상남도,창녕군,2017,12,185
경상남도,창녕군,2018,1,1134
경상남도,창녕군,2018,2,2239
경상남도,창녕군,2018,3,1160
경상남도,창녕군,2018,10,190
경상남도,창녕군,2018,11,1238
경상남도,창녕군,2018,12,386
경상남도,창녕군,2019,1,959
경상남도,창녕군,2019,2,710
경상남도,창녕군,2019,3,550
경상남도,창녕군,2019,10,84
경상남도,창녕군,2019,11,1312
경상남도,창녕군,2019,12,577
경상남도,창녕군,2020,1,1705
경상남도,창녕군,2020,2,505
경상남도,창녕군,2020,3,329
경상남도,창녕군,2020,10,466
경상남도,창녕군,2020,11,1764
경상남도,창녕군,2020,12,829
경상남도,창녕군,2021,1,851
경상남도,창녕군,2021,2,505
경상남도,창녕군,2021,3,321
경상남도,합천군,2014,10,0
경상남도,합천군,2014,11,0
경상남도,합천군,2014,12,499
경상남도,합천군,2015,1,0
경상남도,합천군,2015,2,0
경상남도,합천군,2015,3,0
경상남도,합천군,2015,10,0
경상남도,합천군,2015,11,0
경상남도,합천군,2015,12,517
경상남도,합천군,2016,1,1202
경상남도,합천군,2016,2,0
경상남도,합천군,2016,3,0
경상남도,합천군,2016,10,0
경상남도,합천군,2016,11,0
경상남도,합천군,2016,12,869
경상남도,합천군,2017,1,1149
경상남도,합천군,2017,2,0
경상남도,합천군,2017,3,0
경상남도,합천군,2017,10,0
경상남도,합천군,2017,11,0
경상남도,합천군,2017,12,1184
경상남도,합천군,2018,1,766
경상남도,합천군,2018,2,917
경상남도,합천군,2018,3,0
경상남도,합천군,2018,10,0
경상남도,합천군,2018,11,0
경상남도,합천군,2018,12,478
경상남도,합천군,2019,1,173
경상남도,합천군,2019,2,0
경상남도,합천군,2019,3,0
경상남도,합천군,2019,10,0
경상남도,합천군,2019,11,0
경상남도,합천군,2019,12,635
경상남도,합천군,2020,1,655
경상남도,합천군,2020,2,0
경상남도,합천군,2020,3,0
경상남도,합천군,2020,10,0
경상남도,합천군,2020,11,0
경상남도,합천군,2020,12,409
경상남도,합천군,2021,1,1409
경상남도,합천군,2021,2,0
경상남도,합천군,2021,3,0
경상남도,합천군,2014,10,0
경상남도,합천군,2014,11,0
경상남도,합천군,2014,12,241
경상남도,합천군,2015,1,0
경상남도,합천군,2015,2,0
경상남도,합천군,2015,3,0
경상남도,합천군,2015,10,0
경상남도,합천군,2015,11,0
경상남도,합천군,2015,12,768
경상남도,합천군,2016,1,1080
경상남도,합천군,2016,2,0
경상남도,합천군,2016,3,0
경상남도,합천군,2016,10,0
경상남도,합천군,2016,11,0
경상남도,합천군,2016,12,2304
경상남도,합천군,2017,1,2553
경상남도,합천군,2017,2,0
경상남도,합천군,2017,3,0
경상남도,합천군,2017,10,0
경상남도,합천군,2017,11,0
경상남도,합천군,2017,12,2689
경상남도,합천군,2018,1,2211
경상남도,합천군,2018,2,2632
경상남도,합천군,2018,3,0
경상남도,합천군,2018,10,0
경상남도,합천군,2018,11,0
경상남도,합천군,2018,12,1590
경상남도,합천군,2019,1,1595
경상남도,합천군,2019,2,0
경상남도,합천군,2019,3,0
경상남도,합천군,2019,10,0
경상남도,합천군,2019,11,0
경상남도,합천군,2019,12,1014
경상남도,합천군,2020,1,1006
경상남도,합천군,2020,2,0
경상남도,합천군,2020,3,0
경상남도,합천군,2020,10,0
경상남도,합천군,2020,11,0
경상남도,합천군,2020,12,1053
경상남도,합천군,2021,1,2258
경상남도,합천군,2021,2,0
경상남도,합천군,2021,3,0
충청남도,보령시,2014,10,0
충청남도,보령시,2014,11,0
충청남도,보령시,2014,12,2074
충청남도,보령시,2015,1,0
충청남도,보령시,2015,2,0
충청남도,보령시,2015,3,0
충청남도,보령시,2015,10,0
충청남도,보령시,2015,11,0
충청남도,보령시,2015,12,2070
충청남도,보령시,2016,1,2708
충청남도,보령시,2016,2,0
충청남도,보령시,2016,3,0
충청남도,보령시,2016,10,0
충청남도,보령시,2016,11,0
충청남도,보령시,2016,12,2645
충청남도,보령시,2017,1,3408
충청남도,보령시,2017,2,0
충청남도,보령시,2017,3,0
충청남도,보령시,2017,10,1209
충청남도,보령시,2017,11,2011
충청남도,보령시,2017,12,2389
충청남도,보령시,2018,1,4242
충청남도,보령시,2018,2,2098
충청남도,보령시,2018,3,2793
충청남도,보령시,2018,10,923
충청남도,보령시,2018,11,2940
충청남도,보령시,2018,12,2669
충청남도,보령시,2019,1,2420
충청남도,보령시,2019,2,1923
충청남도,보령시,2019,3,2282
충청남도,보령시,2019,10,758
충청남도,보령시,2019,11,1205
충청남도,보령시,2019,12,2929
충청남도,보령시,2020,1,3615
충청남도,보령시,2020,2,2054
충청남도,보령시,2020,3,1251
충청남도,보령시,2020,10,721
충청남도,보령시,2020,11,778
충청남도,보령시,2020,12,1964
충청남도,보령시,2021,1,2218
충청남도,보령시,2021,2,1339
충청남도,보령시,2021,3,738
경상북도,영천시,2014,10,0
경상북도,영천시,2014,11,0
경상북도,영천시,2014,12,1822
경상북도,영천시,2015,1,0
경상북도,영천시,2015,2,0
경상북도,영천시,2015,3,0
경상북도,영천시,2015,10,0
경상북도,영천시,2015,11,0
경상북도,영천시,2015,12,1303
경상북도,영천시,2016,1,1229
경상북도,영천시,2016,2,0
경상북도,영천시,2016,3,0
경상북도,영천시,2016,10,0
경상북도,영천시,2016,11,0
경상북도,영천시,2016,12,1724
경상북도,영천시,2017,1,1572
경상북도,영천시,2017,2,0
경상북도,영천시,2017,3,0
경상북도,영천시,2017,10,516
경상북도,영천시,2017,11,617
경상북도,영천시,2017,12,1433
경상북도,영천시,2018,1,1858
경상북도,영천시,2018,2,989
경상북도,영천시,2018,3,633
경상북도,영천시,2018,10,394
경상북도,영천시,2018,11,882
경상북도,영천시,2018,12,1509
경상북도,영천시,2019,1,1984
경상북도,영천시,2019,2,1016
경상북도,영천시,2019,3,1051
경상북도,영천시,2019,10,377
경상북도,영천시,2019,11,1392
경상북도,영천시,2019,12,1655
경상북도,영천시,2020,1,1927
경상북도,영천시,2020,2,1077
경상북도,영천시,2020,3,619
경상북도,영천시,2020,10,214
경상북도,영천시,2020,11,1153
경상북도,영천시,2020,12,1378
경상북도,영천시,2021,1,2778
경상북도,영천시,2021,2,1007
경상북도,영천시,2021,3,852
경상북도,구미시,2014,10,696
경상북도,구미시,2014,11,4458
경상북도,구미시,2014,12,2479
경상북도,구미시,2015,1,6630
경상북도,구미시,2015,2,10492
경상북도,구미시,2015,3,9075
경상북도,구미시,2015,10,746
경상북도,구미시,2015,11,2809
경상북도,구미시,2015,12,4227
경상북도,구미시,2016,1,5089
경상북도,구미시,2016,2,5157
경상북도,구미시,2016,3,1477
경상북도,구미시,2016,10,884
경상북도,구미시,2016,11,2682
경상북도,구미시,2016,12,2668
경상북도,구미시,2017,1,3442
경상북도,구미시,2017,2,4657
경상북도,구미시,2017,3,2756
경상북도,구미시,2017,10,774
경상북도,구미시,2017,11,1901
경상북도,구미시,2017,12,6066
경상북도,구미시,2018,1,9474
경상북도,구미시,2018,2,14134
경상북도,구미시,2018,3,4624
