주소,축종,사육수,진단일,발생일,지역코드,지역명,시도,시군구,location,date,avg_temperature(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%)
충청북도 음성군 금왕읍 본대리,오리-육용오리,16000,20150323,20150320,127,충주,충청북도,음성군,충주,20150320,12.2,0.0,1.1,50.6
충청북도 음성군 금왕읍 삼봉리,오리-육용오리,5500,20161126,20161122,127,충주,충청북도,음성군,충주,20161122,4.5,0.9,2.1,63.4
충청북도 음성군 금왕읍 삼봉리,오리-육용오리,8300,20150225,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 금왕읍 신평리,메추리-비분류,726000,20201208,20201207,127,충주,충청북도,음성군,충주,20201207,1.3,0.0,1.2,67.9
충청북도 음성군 금왕읍 신평리,메추리-비분류,788000,20161231,20161229,127,충주,충청북도,음성군,충주,20161229,-3.8,0.1,2.0,56.8
충청북도 음성군 금왕읍 유포리,오리-육용오리,9200,20161205,20161203,127,충주,충청북도,음성군,충주,20161203,0.5,0.0,0.8,67.0
충청북도 음성군 대소면 미곡리,닭-산란계,24000,20140211,20140207,127,충주,충청북도,음성군,충주,20140207,2.5,0.0,2.2,53.4
충청북도 음성군 대소면 미곡리,오리-육용오리,6800,20140207,20140205,127,충주,충청북도,음성군,충주,20140205,-6.0,0.0,1.0,41.9
충청북도 음성군 대소면 미곡리,오리-육용오리,9300,20140210,20140205,127,충주,충청북도,음성군,충주,20140205,-6.0,0.0,1.0,41.9
충청북도 음성군 대소면 미곡리,오리-육용오리,35000,20140210,20140205,127,충주,충청북도,음성군,충주,20140205,-6.0,0.0,1.0,41.9
충청북도 음성군 대소면 부윤리,오리-종오리,1500,20161125,20161121,127,충주,충청북도,음성군,충주,20161121,7.0,0.0,0.6,84.9
충청북도 음성군 대소면 부윤리,오리-종오리,2200,20150226,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 대소면 부윤리,오리-육용오리,4500,20150225,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 대소면 부윤리,오리-육용오리,2120,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 대소면 부윤리,오리-육용오리,3070,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 대소면 부윤리,오리-육용오리,1650,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 대소면 삼정리,오리-종오리,9100,20140210,20140202,127,충주,충청북도,음성군,충주,20140202,6.5,0.9,0.8,96.4
충청북도 음성군 대소면 삼호리,닭-산란계,36000,20210114,20210113,127,충주,충청북도,음성군,충주,20210113,1.5,0.0,1.2,77.0
충청북도 음성군 대소면 성본리,오리-육용오리,8000,20161209,20161207,127,충주,충청북도,음성군,충주,20161207,-1.3,0.4,0.7,74.1
충청북도 음성군 대소면 성본리,오리-육용오리,7700,20140225,20140222,127,충주,충청북도,음성군,충주,20140222,0.0,0.0,1.1,56.9
충청북도 음성군 대소면 수태리,오리-육용오리,10000,20161122,20161119,127,충주,충청북도,음성군,충주,20161119,11.6,0.6,0.7,94.0
충청북도 음성군 대소면 수태리,오리-육용오리,10108,20150304,20150302,127,충주,충청북도,음성군,충주,20150302,2.1,0.0,1.4,47.0
충청북도 음성군 대소면 수태리,오리-육용오리,34300,20150306,20150224,127,충주,충청북도,음성군,충주,20150224,1.4,0.0,1.3,60.3
충청북도 음성군 대소면 수태리,오리-육용오리,15231,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 대소면 수태리,오리-육용오리,6900,20140224,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 대소면 오류리,오리-육용오리,20000,20140225,20140222,127,충주,충청북도,음성군,충주,20140222,0.0,0.0,1.1,56.9
충청북도 음성군 대소면 태생리,오리,6500,20031224,20031224,127,충주,충청북도,음성군,충주,20031224,2.7,0.0,0.8,81.4
충청북도 음성군 대소면 태생리,오리,8000,20031224,20031224,127,충주,충청북도,음성군,충주,20031224,2.7,0.0,0.8,81.4
충청북도 음성군 맹동면 마산리,오리-육용오리,28000,20161125,20161123,127,충주,충청북도,음성군,충주,20161123,0.7,0.0,1.3,44.1
충청북도 음성군 맹동면 마산리,오리-육용오리,9500,20161123,20161121,127,충주,충청북도,음성군,충주,20161121,7.0,0.0,0.6,84.9
충청북도 음성군 맹동면 마산리,오리-육용오리,7000,20161124,20161122,127,충주,충청북도,음성군,충주,20161122,4.5,0.9,2.1,63.4
충청북도 음성군 맹동면 마산리,오리-육용오리,6500,20161123,20161121,127,충주,충청북도,음성군,충주,20161121,7.0,0.0,0.6,84.9
충청북도 음성군 맹동면 마산리,오리-육용오리,5000,20161123,20161121,127,충주,충청북도,음성군,충주,20161121,7.0,0.0,0.6,84.9
충청북도 음성군 맹동면 마산리,오리-육용오리,8414,20150307,20150304,127,충주,충청북도,음성군,충주,20150304,-1.5,0.0,4.4,38.0
충청북도 음성군 맹동면 마산리,오리-육용오리,14200,20150306,20150303,127,충주,충청북도,음성군,충주,20150303,3.4,0.5,1.8,57.5
충청북도 음성군 맹동면 마산리,오리-육용오리,14000,20150306,20150303,127,충주,충청북도,음성군,충주,20150303,3.4,0.5,1.8,57.5
충청북도 음성군 맹동면 마산리,오리-육용오리,10675,20150304,20150226,127,충주,충청북도,음성군,충주,20150226,2.2,1.0,3.5,49.6
충청북도 음성군 맹동면 마산리,오리-육용오리,20764,20150304,20150226,127,충주,충청북도,음성군,충주,20150226,2.2,1.0,3.5,49.6
충청북도 음성군 맹동면 마산리,오리-육용오리,11544,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 마산리,오리-육용오리,15929,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 마산리,오리-육용오리,23389,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 마산리,오리-육용오리,18970,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 마산리,오리-육용오리,6980,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 본성리,오리-육용오리,10200,20161125,20161123,127,충주,충청북도,음성군,충주,20161123,0.7,0.0,1.3,44.1
충청북도 음성군 맹동면 본성리,오리-육용오리,10500,20150323,20150313,127,충주,충청북도,음성군,충주,20150313,4.9,7.1,2.0,53.1
충청북도 음성군 맹동면 본성리,오리-육용오리,20255,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,17340,20161122,20161118,127,충주,충청북도,음성군,충주,20161118,7.6,5.9,0.9,80.3
충청북도 음성군 맹동면 봉현리,오리-육용오리,11000,20161123,20161118,127,충주,충청북도,음성군,충주,20161118,7.6,5.9,0.9,80.3
충청북도 음성군 맹동면 봉현리,닭-종계,84000,20161129,20161127,127,충주,충청북도,음성군,충주,20161127,3.2,0.0,0.8,81.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,4400,20161124,20161122,127,충주,충청북도,음성군,충주,20161122,4.5,0.9,2.1,63.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,7000,20161124,20161122,127,충주,충청북도,음성군,충주,20161122,4.5,0.9,2.1,63.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,9900,20161124,20161122,127,충주,충청북도,음성군,충주,20161122,4.5,0.9,2.1,63.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,16500,20161125,20161123,127,충주,충청북도,음성군,충주,20161123,0.7,0.0,1.3,44.1
충청북도 음성군 맹동면 봉현리,오리-육용오리,10000,20161123,20161121,127,충주,충청북도,음성군,충주,20161121,7.0,0.0,0.6,84.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,16500,20161128,20161123,127,충주,충청북도,음성군,충주,20161123,0.7,0.0,1.3,44.1
충청북도 음성군 맹동면 봉현리,오리-육용오리,10000,20161126,20161119,127,충주,충청북도,음성군,충주,20161119,11.6,0.6,0.7,94.0
충청북도 음성군 맹동면 봉현리,오리-육용오리,17000,20161126,20161119,127,충주,충청북도,음성군,충주,20161119,11.6,0.6,0.7,94.0
충청북도 음성군 맹동면 봉현리,오리-육용오리,10000,20161126,20161119,127,충주,충청북도,음성군,충주,20161119,11.6,0.6,0.7,94.0
충청북도 음성군 맹동면 봉현리,오리-육용오리,11000,20161126,20161120,127,충주,충청북도,음성군,충주,20161120,10.3,0.0,1.1,75.3
충청북도 음성군 맹동면 봉현리,오리-육용오리,9000,20150308,20150303,127,충주,충청북도,음성군,충주,20150303,3.4,0.5,1.8,57.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,5000,20150226,20150223,127,충주,충청북도,음성군,충주,20150223,1.5,0.0,2.3,56.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,10102,20150306,20150227,127,충주,충청북도,음성군,충주,20150227,-1.6,0.0,2.3,36.3
충청북도 음성군 맹동면 봉현리,오리-육용오리,8001,20150305,20150301,127,충주,충청북도,음성군,충주,20150301,2.3,0.2,2.8,61.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,6418,20150304,20150226,127,충주,충청북도,음성군,충주,20150226,2.2,1.0,3.5,49.6
충청북도 음성군 맹동면 봉현리,오리-육용오리,28200,20150225,20150223,127,충주,충청북도,음성군,충주,20150223,1.5,0.0,2.3,56.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,9300,20150226,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,11200,20150225,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,14000,20150225,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,11700,20150225,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,20000,20150224,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 맹동면 봉현리,닭-종계,80000,20150323,20150310,127,충주,충청북도,음성군,충주,20150310,-3.0,0.0,5.0,27.0
충청북도 음성군 맹동면 봉현리,오리-육용오리,5000,20150306,20150303,127,충주,충청북도,음성군,충주,20150303,3.4,0.5,1.8,57.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,9000,20150225,20150223,127,충주,충청북도,음성군,충주,20150223,1.5,0.0,2.3,56.9
충청북도 음성군 맹동면 봉현리,오리-육용오리,20000,20150306,20150302,127,충주,충청북도,음성군,충주,20150302,2.1,0.0,1.4,47.0
충청북도 음성군 맹동면 봉현리,오리-육용오리,5900,20140223,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,7800,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,13657,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,10700,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,5474,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,14239,20140220,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,19294,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 봉현리,오리-육용오리,20196,20140219,20140218,127,충주,충청북도,음성군,충주,20140218,2.6,0.0,3.0,43.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,10279,20140220,20140218,127,충주,충청북도,음성군,충주,20140218,2.6,0.0,3.0,43.5
충청북도 음성군 맹동면 봉현리,타조-비분류,35,20140307,20140303,127,충주,충청북도,음성군,충주,20140303,3.2,0.0,1.2,43.0
충청북도 음성군 맹동면 봉현리,오리-육용오리,3000,20140219,20140218,127,충주,충청북도,음성군,충주,20140218,2.6,0.0,3.0,43.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,10000,20140219,20140218,127,충주,충청북도,음성군,충주,20140218,2.6,0.0,3.0,43.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,8500,20140224,20140218,127,충주,충청북도,음성군,충주,20140218,2.6,0.0,3.0,43.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,10000,20140224,20140218,127,충주,충청북도,음성군,충주,20140218,2.6,0.0,3.0,43.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,16000,20140224,20140218,127,충주,충청북도,음성군,충주,20140218,2.6,0.0,3.0,43.5
충청북도 음성군 맹동면 봉현리,오리-육용오리,6100,20140219,20140217,127,충주,충청북도,음성군,충주,20140217,4.0,0.0,1.5,55.0
충청북도 음성군 맹동면 신돈리,오리-육용오리,9000,20161124,20161122,127,충주,충청북도,음성군,충주,20161122,4.5,0.9,2.1,63.4
충청북도 음성군 맹동면 용촌리,오리-육용오리,9300,20161122,20161118,127,충주,충청북도,음성군,충주,20161118,7.6,5.9,0.9,80.3
충청북도 음성군 맹동면 용촌리,오리-육용오리,11500,20161123,20161119,127,충주,충청북도,음성군,충주,20161119,11.6,0.6,0.7,94.0
충청북도 음성군 맹동면 용촌리,오리-육용오리,10500,20161117,20161116,127,충주,충청북도,음성군,충주,20161116,3.3,0.0,0.9,62.8
충청북도 음성군 맹동면 용촌리,오리-육용오리,8000,20150305,20150303,127,충주,충청북도,음성군,충주,20150303,3.4,0.5,1.8,57.5
충청북도 음성군 맹동면 용촌리,오리-육용오리,9885,20150304,20150227,127,충주,충청북도,음성군,충주,20150227,-1.6,0.0,2.3,36.3
충청북도 음성군 맹동면 용촌리,오리-육용오리,13000,20150225,20150222,127,충주,충청북도,음성군,충주,20150222,4.4,2.3,2.3,76.9
충청북도 음성군 맹동면 용촌리,오리-육용오리,6046,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 용촌리,오리-육용오리,6826,20140223,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 용촌리,오리-육용오리,8882,20140221,20140219,127,충주,충청북도,음성군,충주,20140219,0.8,0.0,1.4,52.4
충청북도 음성군 맹동면 인곡리,오리-종오리,10000,20150305,20150303,127,충주,충청북도,음성군,충주,20150303,3.4,0.5,1.8,57.5
충청북도 음성군 맹동면 인곡리,오리-종오리,3500,20140228,20140225,127,충주,충청북도,음성군,충주,20140225,3.5,0.0,0.9,64.6
충청북도 음성군 삼성면 능산리,닭-산란계,75000,20161226,20161224,127,충주,충청북도,음성군,충주,20161224,-1.7,0.0,1.0,68.8
충청북도 음성군 삼성면 능산리,닭-종계,130000,20161216,20161214,127,충주,충청북도,음성군,충주,20161214,0.2,0.8,1.0,78.5
충청북도 음성군 삼성면 능산리,닭-종계,136000,20161205,20161202,127,충주,충청북도,음성군,충주,20161202,-0.9,0.0,1.1,59.0
충청북도 음성군 삼성면 대정리,닭-산란계,13000,20161215,20161213,127,충주,충청북도,음성군,충주,20161213,2.3,0.0,0.8,71.6
충청북도 음성군 삼성면 덕정리,오리,3200,20031217,20031217,127,충주,충청북도,음성군,충주,20031217,0.1,1.8,3.2,63.9
충청북도 음성군 삼성면 상곡리,닭-산란계,35100,20161222,20161220,127,충주,충청북도,음성군,충주,20161220,5.4,0.0,0.8,80.3
충청북도 음성군 삼성면 용대리,오리-종오리,5000,20210106,20210105,127,충주,충청북도,음성군,충주,20210105,-4.2,0.2,2.1,53.0
충청북도 음성군 삼성면 용대리,닭-산란계,210000,20161207,20161205,127,충주,충청북도,음성군,충주,20161205,6.7,0.0,1.6,66.8
충청북도 음성군 삼성면 용대리,오리-육용오리,6700,20161128,20161125,127,충주,충청북도,음성군,충주,20161125,-1.9,0.0,0.9,62.6
충청북도 음성군 삼성면 용대리,오리-종오리,8442,20161128,20161125,127,충주,충청북도,음성군,충주,20161125,-1.9,0.0,0.9,62.6
충청북도 음성군 삼성면 용성리,닭,15000,20031219,20031219,127,충주,충청북도,음성군,충주,20031219,-4.7,0.0,4.3,46.1
충청북도 음성군 삼성면 용성리,닭-육계,24000,20031212,20031212,127,충주,충청북도,음성군,충주,20031212,-1.2,0.0,1.4,74.5
충청북도 음성군 삼성면 천평리,오리-육용오리,10000,20161214,20161212,127,충주,충청북도,음성군,충주,20161212,1.2,0.0,0.6,63.3
충청북도 음성군 삼성면 천평리,오리-육용오리,20936,20140228,20140224,127,충주,충청북도,음성군,충주,20140224,2.3,0.0,1.0,60.9
충청북도 음성군 삼성면 청용리,오리-종오리,12500,20140225,20140221,127,충주,충청북도,음성군,충주,20140221,-0.7,0.0,1.1,59.6
충청북도 음성군 삼성면 청용리,오리-육용오리,12000,20140228,20140222,127,충주,충청북도,음성군,충주,20140222,0.0,0.0,1.1,56.9
충청북도 음성군 삼성면 청용리,오리-종오리,10000,20140225,20140221,127,충주,충청북도,음성군,충주,20140221,-0.7,0.0,1.1,59.6
충청북도 음성군 생극면 병암리,닭-산란계,135325,20150323,20150315,127,충주,충청북도,음성군,충주,20150315,4.8,0.0,1.4,43.9
충청북도 음성군 생극면 임곡리,닭-산란계,400000,20210119,20210118,127,충주,충청북도,음성군,충주,20210118,-3.7,3.1,1.9,72.3
충청북도 음성군 생극면 임곡리,닭-산란계,420000,20161224,20161222,127,충주,충청북도,음성군,충주,20161222,8.2,11.3,3.2,79.0
충청북도 음성군 생극면 임곡리,닭-산란계,6500,20161214,20161212,127,충주,충청북도,음성군,충주,20161212,1.2,0.0,0.6,63.3
충청북도 음성군 소이면 비산리,오리-육용오리,11700,20180315,20180312,127,충주,충청북도,음성군,충주,20180312,7.3,0.0,1.1,53.6
충청북도 음성군 원남면 덕정리,메추리-비분류,71000,20161208,20161206,127,충주,충청북도,음성군,충주,20161206,-1.1,0.0,2.1,49.1
충청북도 음성군 원남면 덕정리,오리-종오리,10000,20161130,20161128,127,충주,충청북도,음성군,충주,20161128,1.8,0.0,1.5,67.5
충청북도 음성군 원남면 보룡리,오리-종오리,9400,20210210,20210209,127,충주,충청북도,음성군,충주,20210209,-2.4,0.0,1.3,48.8
충청북도 음성군 원남면 하노리,닭-산란계,91000,20161212,20161209,127,충주,충청북도,음성군,충주,20161209,2.8,2.4,2.1,70.0
충청북도 증평군 도안면 화성리,닭-종계,18000,20140325,20140320,131,청주,충청북도,증평군,청주,20140320,7.2,3.0,2.1,64.5
충청북도 진천군 덕산면 구산리,닭-종계,92500,20161210,20161208,131,청주,충청북도,진천군,청주,20161208,3.1,1.0,1.2,76.0
충청북도 진천군 덕산면 구산리,오리-육용오리,9900,20161202,20161130,131,청주,충청북도,진천군,청주,20161130,5.3,1.2,0.9,64.9
충청북도 진천군 덕산면 구산리,오리-육용오리,14000,20140211,20140207,131,청주,충청북도,진천군,청주,20140207,3.0,0.0,2.4,52.9
충청북도 진천군 덕산면 기전리,오리-육용오리,5500,20161205,20161202,131,청주,충청북도,진천군,청주,20161202,2.0,0.0,1.1,46.3
충청북도 진천군 덕산면 용몽리,오리-육용오리,8500,20150306,20150302,131,청주,충청북도,진천군,청주,20150302,4.4,0.0,1.2,42.9
충청북도 진천군 덕산면 인산리,오리-육용오리,29000,20161201,20161128,131,청주,충청북도,진천군,청주,20161128,2.8,0.0,1.4,56.6
충청북도 진천군 덕산면 인산리,오리-육용오리,9780,20140210,20140207,131,청주,충청북도,진천군,청주,20140207,3.0,0.0,2.4,52.9
충청북도 진천군 덕산면 인산리,오리-육용오리,27000,20140210,20140204,131,청주,충청북도,진천군,청주,20140204,-5.7,0.0,2.1,33.1
충청북도 진천군 덕산면 인산리,오리-기타,9000,20140208,20140201,131,청주,충청북도,진천군,청주,20140201,5.5,4.5,1.1,63.6
충청북도 진천군 덕산면 합목리,오리-육용오리,15000,20161203,20161201,131,청주,충청북도,진천군,청주,20161201,5.5,0.0,1.9,56.6
충청북도 진천군 덕산면 화상리,닭-산란계,200000,20161205,20161202,131,청주,충청북도,진천군,청주,20161202,2.0,0.0,1.1,46.3
충청북도 진천군 덕산면 화상리,오리-육용오리,9500,20161205,20161202,131,청주,충청북도,진천군,청주,20161202,2.0,0.0,1.1,46.3
충청북도 진천군 문백면 계산리,오리-종오리,11000,20161209,20161205,131,청주,충청북도,진천군,청주,20161205,8.1,0.0,1.7,61.3
충청북도 진천군 문백면 계산리,오리-종오리,2800,20161201,20161129,131,청주,충청북도,진천군,청주,20161129,2.2,0.0,1.2,42.8
충청북도 진천군 문백면 계산리,오리-종오리,10000,20140304,20140226,131,청주,충청북도,진천군,청주,20140226,7.1,0.0,1.4,59.9
충청북도 진천군 문백면 도하리,오리-종오리,10536,20161221,20161219,131,청주,충청북도,진천군,청주,20161219,7.2,0.3,0.8,74.8
충청북도 진천군 문백면 도하리,거위-비분류,700,20140424,20140421,131,청주,충청북도,진천군,청주,20140421,16.0,0.0,1.3,45.1
충청북도 진천군 문백면 봉죽리,오리-육용오리,10800,20150306,20150303,131,청주,충청북도,진천군,청주,20150303,4.6,0.5,1.5,54.4
충청북도 진천군 문백면 사양리,오리-종오리,2577,20161221,20161218,131,청주,충청북도,진천군,청주,20161218,4.2,0.0,0.7,69.5
충청북도 진천군 이월면 동성리,오리-육용오리,17500,20161201,20161129,131,청주,충청북도,진천군,청주,20161129,2.2,0.0,1.2,42.8
충청북도 진천군 이월면 동성리,오리-육용오리,9174,20140206,20140203,131,청주,충청북도,진천군,청주,20140203,-0.7,0.0,2.1,52.3
충청북도 진천군 이월면 동성리,오리-육용오리,9185,20140205,20140203,131,청주,충청북도,진천군,청주,20140203,-0.7,0.0,2.1,52.3
충청북도 진천군 이월면 동성리,오리-육용오리,12000,20140206,20140203,131,청주,충청북도,진천군,청주,20140203,-0.7,0.0,2.1,52.3
충청북도 진천군 이월면 미잠리,오리-육용오리,9000,20161128,20161126,131,청주,충청북도,진천군,청주,20161126,0.3,0.0,0.9,74.8
충청북도 진천군 이월면 삼용리,오리-육용오리,100000,20161207,20161203,131,청주,충청북도,진천군,청주,20161203,3.0,0.0,0.7,58.5
충청북도 진천군 이월면 삼용리,오리-육용오리,9000,20161201,20161129,131,청주,충청북도,진천군,청주,20161129,2.2,0.0,1.2,42.8
충청북도 진천군 이월면 삼용리,오리-육용오리,15000,20161201,20161129,131,청주,충청북도,진천군,청주,20161129,2.2,0.0,1.2,42.8
충청북도 진천군 이월면 삼용리,오리-육용오리,13260,20161130,20161125,131,청주,충청북도,진천군,청주,20161125,0.8,0.0,0.9,53.0
충청북도 진천군 이월면 삼용리,오리-육용오리,13000,20161130,20161128,131,청주,충청북도,진천군,청주,20161128,2.8,0.0,1.4,56.6
충청북도 진천군 이월면 삼용리,오리-육용오리,4500,20161126,20161123,131,청주,충청북도,진천군,청주,20161123,0.4,0.0,1.8,35.9
충청북도 진천군 이월면 삼용리,오리-육용오리,7000,20161128,20161125,131,청주,충청북도,진천군,청주,20161125,0.8,0.0,0.9,53.0
충청북도 진천군 이월면 삼용리,오리-육용오리,5789,20140131,20140129,131,청주,충청북도,진천군,청주,20140129,2.1,0.0,0.5,49.8
충청북도 진천군 이월면 삼용리,오리-육용오리,5,20140208,20140201,131,청주,충청북도,진천군,청주,20140201,5.5,4.5,1.1,63.6
충청북도 진천군 이월면 삼용리,오리-종오리,5000,20140129,20140127,131,청주,충청북도,진천군,청주,20140127,0.1,0.0,0.9,49.0
충청북도 진천군 이월면 중산리,닭-산란계,125,20161214,20161212,131,청주,충청북도,진천군,청주,20161212,2.9,0.0,1.2,50.4
충청북도 진천군 이월면 중산리,오리-종오리,8500,20161207,20161205,131,청주,충청북도,진천군,청주,20161205,8.1,0.0,1.7,61.3
충청북도 진천군 이월면 중산리,오리-육용오리,9060,20140209,20140207,131,청주,충청북도,진천군,청주,20140207,3.0,0.0,2.4,52.9
충청북도 진천군 이월면 중산리,오리-육용오리,15000,20140211,20140207,131,청주,충청북도,진천군,청주,20140207,3.0,0.0,2.4,52.9
충청북도 진천군 진천읍 문봉리,오리-육용오리,5000,20161221,20161219,131,청주,충청북도,진천군,청주,20161219,7.2,0.3,0.8,74.8
충청북도 진천군 진천읍 상신리,닭-토종닭,30000,20161205,20161202,131,청주,충청북도,진천군,청주,20161202,2.0,0.0,1.1,46.3
충청북도 진천군 진천읍 신정리,오리,5000,20031224,20031224,131,청주,충청북도,진천군,청주,20031224,4.2,0.0,0.7,79.5
충청북도 진천군 초평면 오갑리,오리-육용오리,12800,20161128,20161125,131,청주,충청북도,진천군,청주,20161125,0.8,0.0,0.9,53.0
충청북도 진천군 초평면 오갑리,오리-육용오리,10200,20161128,20161126,131,청주,충청북도,진천군,청주,20161126,0.3,0.0,0.9,74.8
충청북도 진천군 초평면 오갑리,오리-육용오리,12415,20140209,20140207,131,청주,충청북도,진천군,청주,20140207,3.0,0.0,2.4,52.9
충청북도 청원군 북이면 토성리,오리-육용오리,8500,20161122,20161120,131,청주,충청북도,청원군,청주,20161120,11.1,0.0,1.1,63.5
충청북도 청주시 서원구 현도면 중척리,야생오리-청둥오리,500,20140321,20140317,131,청주,충청북도,청주시,청주,20140317,13.7,0.0,1.6,65.4
충청북도 청주시 청원구 북이면 대길리,오리-육용오리,9400,20140306,20140303,131,청주,충청북도,청주시,청주,20140303,5.7,0.0,0.9,37.5
충청북도 청주시 청원구 오창읍 성재리,오리-육용오리,10300,20161226,20161223,131,청주,충청북도,청주시,청주,20161223,0.4,0.6,2.3,70.5
충청북도 청주시 흥덕구 강내면 궁현리,닭-토종닭,35000,20161212,20161210,131,청주,충청북도,청주시,청주,20161210,-0.1,0.0,1.2,46.4
충청북도 청주시 흥덕구 오송읍 동평리,닭-토종닭,125,20161214,20161212,131,청주,충청북도,청주시,청주,20161212,2.9,0.0,1.2,50.4
충청북도 청주시 흥덕구 오송읍 동평리,닭-산란계,173000,20161203,20161201,131,청주,충청북도,청주시,청주,20161201,5.5,0.0,1.9,56.6
충청북도 청주시 흥덕구 오송읍 쌍청리,오리-육용오리,12000,20161201,20161129,131,청주,충청북도,청주시,청주,20161129,2.2,0.0,1.2,42.8
충청북도 청주시 흥덕구 오송읍 오송리,닭-육계,1500,20161206,20161204,131,청주,충청북도,청주시,청주,20161204,4.3,0.0,0.6,63.3
충청북도 충주시 대소원면 만정리,닭-토종닭,100,20161208,20161206,127,충주,충청북도,충주시,충주,20161206,-1.1,0.0,2.1,49.1
충청북도 충주시 동량면 대전리,오리-종오리,7600,20210203,20210202,127,충주,충청북도,충주시,충주,20210202,-4.0,0.0,3.7,43.9
충청북도 충주시 소태면 주치리,닭-산란계,550000,20210313,20210311,127,충주,충청북도,충주시,충주,20210311,8.7,0.0,0.8,51.6
충청북도 충주시 소태면 주치리,닭-토종닭,5500,20210311,20210310,127,충주,충청북도,충주시,충주,20210310,7.4,0.0,1.2,53.8
