시도,시군구,거리,위험분류,risk
울산광역시,중구,132.29,3,4
울산광역시,중구,182.35,1,7
울산광역시,중구,191.86,3,4
울산광역시,중구,196.88,2,6
울산광역시,중구,198.22,2,6
울산광역시,중구,199.18,2,6
울산광역시,중구,207.61,2,6
울산광역시,중구,209.33,2,6
울산광역시,중구,209.37,1,7
울산광역시,중구,214.13,1,7
울산광역시,중구,217.2,3,4
울산광역시,중구,220.35,2,6
울산광역시,중구,220.95,2,6
울산광역시,중구,223.77,1,7
울산광역시,중구,224.94,3,4
울산광역시,중구,225.54,2,5
울산광역시,중구,228.42,2,5
울산광역시,중구,231.19,2,5
울산광역시,중구,233.84,1,7
울산광역시,중구,236.4,1,7
울산광역시,중구,236.77,1,7
울산광역시,중구,236.9,2,5
울산광역시,중구,238.43,2,5
울산광역시,중구,238.45,1,7
울산광역시,중구,238.84,2,5
울산광역시,중구,241.2,1,7
울산광역시,중구,244.77,1,2
울산광역시,중구,244.79,2,5
울산광역시,중구,245.74,3,3
울산광역시,중구,245.88,1,2
울산광역시,중구,247.7,1,2
울산광역시,중구,254.85,2,5
울산광역시,중구,259.16,2,5
울산광역시,중구,259.24,2,5
울산광역시,중구,259.59,2,5
울산광역시,중구,260.92,2,5
울산광역시,중구,262.06,2,5
울산광역시,중구,263.5,2,5
울산광역시,중구,263.54,2,5
울산광역시,중구,266.33,2,5
울산광역시,중구,266.72,2,5
울산광역시,중구,266.79,2,5
울산광역시,중구,269.52,2,5
울산광역시,중구,275.39,2,5
울산광역시,중구,277.33,1,2
울산광역시,중구,277.7,2,5
울산광역시,중구,277.95,3,3
울산광역시,중구,278.21,2,5
울산광역시,중구,278.82,2,5
울산광역시,중구,282.62,2,5
울산광역시,중구,283.21,3,3
울산광역시,중구,285.04,2,5
울산광역시,중구,285.07,2,5
울산광역시,중구,285.26,2,5
울산광역시,중구,285.98,1,2
울산광역시,중구,287.04,1,2
울산광역시,중구,287.11,2,5
울산광역시,중구,287.88,3,3
울산광역시,중구,288.85,3,3
울산광역시,중구,292.12,2,5
울산광역시,중구,292.54,2,5
울산광역시,중구,292.97,2,5
울산광역시,중구,294.59,2,5
울산광역시,중구,294.93,2,5
울산광역시,중구,295.33,2,5
울산광역시,중구,302.01,2,5
울산광역시,중구,303.08,2,5
울산광역시,중구,306.37,1,2
울산광역시,중구,308.12,3,3
울산광역시,중구,317.91,3,3
울산광역시,중구,319.97,2,5
울산광역시,중구,320.88,2,5
울산광역시,중구,321.5,3,3
울산광역시,중구,322.1,3,3
울산광역시,중구,325.59,1,2
울산광역시,중구,326.39,1,2
울산광역시,중구,330.88,2,1
울산광역시,중구,342.34,2,1
울산광역시,중구,342.75,2,1
울산광역시,중구,345.01,2,1
울산광역시,중구,352.76,2,1
울산광역시,중구,356.59,2,1
울산광역시,중구,381.91,2,1
울산광역시,남구,3.67,3,8
울산광역시,남구,9.82,3,8
울산광역시,남구,37.25,2,9
울산광역시,남구,41.28,3,8
울산광역시,남구,41.96,2,9
울산광역시,남구,43.01,1,10
울산광역시,남구,55.52,2,9
울산광역시,남구,59.97,2,9
울산광역시,남구,63.61,3,8
울산광역시,남구,64.26,2,9
울산광역시,남구,64.77,3,8
울산광역시,남구,76.82,3,8
울산광역시,남구,81.15,3,8
울산광역시,남구,82.5,1,10
울산광역시,남구,82.89,3,8
울산광역시,남구,83.61,3,8
울산광역시,남구,85.11,2,9
울산광역시,남구,106.85,3,8
울산광역시,남구,112.29,3,8
울산광역시,남구,124.73,2,6
울산광역시,남구,130.83,3,4
울산광역시,남구,180.99,1,7
울산광역시,남구,194.04,3,4
울산광역시,남구,197.08,2,6
울산광역시,남구,197.24,2,6
울산광역시,남구,200.64,2,6
울산광역시,남구,209.32,2,6
울산광역시,남구,210.09,2,6
울산광역시,남구,210.65,1,7
울산광역시,남구,214.43,1,7
울산광역시,남구,217.28,3,4
울산광역시,남구,221.86,2,5
울산광역시,남구,222.53,2,5
울산광역시,남구,223.75,1,7
울산광역시,남구,224.29,3,4
울산광역시,남구,227.22,2,5
울산광역시,남구,227.46,2,5
울산광역시,남구,230.68,2,5
울산광역시,남구,235.24,1,7
울산광역시,남구,236.19,1,7
울산광역시,남구,238.18,1,7
울산광역시,남구,238.87,1,7
울산광역시,남구,239,2,5
울산광역시,남구,239.22,2,5
울산광역시,남구,239.24,2,5
울산광역시,남구,242.61,1,2
울산광역시,남구,244.89,2,5
울산광역시,남구,246.65,1,2
울산광역시,남구,248.27,1,2
울산광역시,남구,248.53,3,3
울산광역시,남구,249.38,1,2
울산광역시,남구,254.05,2,5
울산광역시,남구,257.84,2,5
울산광역시,남구,258.65,2,5
울산광역시,남구,260.21,2,5
울산광역시,남구,260.41,2,5
울산광역시,남구,260.59,2,5
울산광역시,남구,264.95,2,5
울산광역시,남구,265.24,2,5
울산광역시,남구,265.31,2,5
울산광역시,남구,267.73,2,5
울산광역시,남구,268.85,2,5
울산광역시,남구,271.44,2,5
울산광역시,남구,276.17,1,2
울산광역시,남구,277.14,2,5
울산광역시,남구,279.2,2,5
울산광역시,남구,279.34,2,5
울산광역시,남구,279.75,3,3
울산광역시,남구,279.95,2,5
울산광역시,남구,283.74,2,5
울산광역시,남구,284.2,2,5
울산광역시,남구,284.68,2,5
울산광역시,남구,284.99,3,3
울산광역시,남구,285.82,1,2
울산광역시,남구,286.08,2,5
울산광역시,남구,286.97,1,2
울산광역시,남구,288.32,2,5
울산광역시,남구,289.65,3,3
울산광역시,남구,291.59,3,3
울산광역시,남구,293.37,2,5
울산광역시,남구,294.49,2,5
울산광역시,남구,294.5,2,5
울산광역시,남구,295.62,2,5
울산광역시,남구,296.69,2,5
울산광역시,남구,297.34,2,5
울산광역시,남구,303.38,2,5
울산광역시,남구,305.09,2,5
울산광역시,남구,308.03,1,2
울산광역시,남구,309.99,3,3
울산광역시,남구,317.8,2,5
울산광역시,남구,319.32,3,3
울산광역시,남구,319.8,3,3
울산광역시,남구,319.89,3,3
울산광역시,남구,323.06,2,1
울산광역시,남구,327.55,1,2
울산광역시,남구,328.27,1,2
울산광역시,남구,333.02,2,1
울산광역시,남구,344.33,2,1
울산광역시,남구,344.67,2,1
울산광역시,남구,347.33,2,1
울산광역시,남구,355.11,2,1
울산광역시,남구,358.92,2,1
울산광역시,남구,379.9,2,1
울산광역시,동구,5.58,3,8
울산광역시,동구,13.88,3,8
울산광역시,동구,41.19,2,9
울산광역시,동구,44.56,3,8
울산광역시,동구,47.1,2,9
울산광역시,동구,49.24,1,10
울산광역시,동구,60.92,2,9
울산광역시,동구,61.66,2,9
울산광역시,동구,69.95,2,9
울산광역시,동구,70.65,3,8
울산광역시,동구,72.52,3,8
울산광역시,동구,84.08,3,8
울산광역시,동구,89.19,3,8
울산광역시,동구,90.89,3,8
울산광역시,동구,91.39,1,10
울산광역시,동구,91.66,3,8
울산광역시,동구,94.01,2,9
울산광역시,동구,113.84,3,8
울산광역시,동구,121.09,3,4
울산광역시,동구,133.68,2,6
울산광역시,동구,136.26,3,4
울산광역시,동구,186.61,1,7
울산광역시,동구,202.14,3,4
울산광역시,동구,203.77,2,6
울산광역시,동구,205.51,2,6
울산광역시,동구,209.53,2,6
울산광역시,동구,218.05,2,6
울산광역시,동구,218.95,2,6
울산광역시,동구,219.59,1,7
울산광역시,동구,222.96,1,7
울산광역시,동구,225.58,3,4
울산광역시,동구,230.72,2,5
울산광역시,동구,231.36,2,5
울산광역시,동구,231.52,3,3
울산광역시,동구,231.94,1,7
울산광역시,동구,234.05,2,5
울산광역시,동구,235.98,2,5
울산광역시,동구,238.13,2,5
울산광역시,동구,244.13,1,2
울산광역시,동구,244.15,1,2
울산광역시,동구,247,2,5
울산광역시,동구,247.09,1,2
울산광역시,동구,247.51,1,2
울산광역시,동구,247.74,2,5
울산광역시,동구,247.86,2,5
울산광역시,동구,251.52,1,2
울산광역시,동구,253.21,2,5
울산광역시,동구,254.09,3,3
울산광역시,동구,255.22,1,2
울산광역시,동구,255.85,1,2
울산광역시,동구,258.14,1,2
울산광역시,동구,260.95,2,5
울산광역시,동구,263.31,2,5
울산광역시,동구,265.24,2,5
울산광역시,동구,265.84,2,5
울산광역시,동구,267.3,2,5
울산광역시,동구,269.36,2,5
울산광역시,동구,270.53,2,5
울산광역시,동구,273.84,2,5
울산광역시,동구,273.99,2,5
울산광역시,동구,276.64,2,5
울산광역시,동구,277.04,2,5
울산광역시,동구,279.96,2,5
울산광역시,동구,282.23,1,2
울산광역시,동구,285.84,2,5
울산광역시,동구,288.07,2,5
울산광역시,동구,288.28,2,5
울산광역시,동구,288.41,3,3
울산광역시,동구,288.89,2,5
울산광역시,동구,289.37,2,5
울산광역시,동구,290.51,2,5
울산광역시,동구,291.76,1,2
울산광역시,동구,292.99,2,5
울산광역시,동구,293.67,3,3
울산광역시,동구,295.02,2,5
울산광역시,동구,295.9,1,2
울산광역시,동구,297.26,2,5
울산광역시,동구,297.52,3,3
울산광역시,동구,298.33,3,3
울산광역시,동구,302.31,2,5
울산광역시,동구,302.96,2,5
울산광역시,동구,303.35,2,5
울산광역시,동구,304.56,2,5
울산광역시,동구,304.86,2,5
울산광역시,동구,305.61,2,5
울산광역시,동구,312.3,2,5
울산광역시,동구,313.49,2,5
울산광역시,동구,316.8,1,2
울산광역시,동구,318.57,3,3
울산광역시,동구,320.47,2,5
울산광역시,동구,321.93,3,3
울산광역시,동구,322.39,3,3
울산광역시,동구,328.36,3,3
울산광역시,동구,331.14,2,1
울산광역시,동구,336.01,1,2
울산광역시,동구,336.84,1,2
울산광역시,동구,341.2,2,1
울산광역시,동구,352.75,2,1
울산광역시,동구,353.18,2,1
울산광역시,동구,355.11,2,1
울산광역시,동구,362.81,2,1
울산광역시,동구,366.68,2,1
울산광역시,동구,383.25,2,1
울산광역시,북구,5.07,3,8
울산광역시,북구,14.99,3,8
울산광역시,북구,39.47,1,10
울산광역시,북구,42.24,2,9
울산광역시,북구,46.35,3,8
울산광역시,북구,46.66,2,9
울산광역시,북구,60.08,2,9
울산광역시,북구,63.71,3,8
울산광역시,북구,65.13,2,9
울산광역시,북구,68.69,2,9
울산광역시,북구,69.12,3,8
울산광역시,북구,80.37,3,8
울산광역시,북구,83.66,1,10
울산광역시,북구,83.96,3,8
울산광역시,북구,85.76,3,8
울산광역시,북구,86.16,2,9
울산광역시,북구,86.41,3,8
울산광역시,북구,110.52,3,8
울산광역시,북구,111.8,3,8
울산광역시,북구,125.15,2,6
울산광역시,북구,135.26,3,4
울산광역시,북구,185.31,1,7
울산광역시,북구,192.2,3,4
울산광역시,북구,199.24,2,6
울산광역시,북구,200.48,2,6
울산광역시,북구,201.12,2,6
울산광역시,북구,208.6,2,6
울산광역시,북구,210.86,1,7
울산광역시,북구,211.29,2,6
울산광역시,북구,216.42,1,7
울산광역시,북구,219.63,3,4
울산광역시,북구,221.57,2,6
울산광역시,북구,222.1,2,5
울산광역시,북구,226.26,1,7
울산광역시,북구,226.58,2,5
울산광역시,북구,227.72,3,3
울산광역시,북구,231.3,2,5
울산광역시,북구,233.92,2,5
울산광역시,북구,235.18,1,7
울산광역시,북구,237,2,5
울산광역시,북구,238.12,1,7
울산광역시,북구,238.98,1,7
울산광역시,북구,240.54,2,5
울산광역시,북구,240.65,1,7
울산광역시,북구,241.06,2,5
울산광역시,북구,242.53,1,2
울산광역시,북구,244.7,3,3
울산광역시,북구,245.56,1,2
울산광역시,북구,245.85,1,2
울산광역시,북구,247.2,2,5
울산광역시,북구,248.73,1,2
울산광역시,북구,257.69,2,5
울산광역시,북구,260.67,2,5
울산광역시,북구,262.21,2,5
울산광역시,북구,262.47,2,5
울산광역시,북구,263.72,2,5
울산광역시,북구,264.55,2,5
울산광역시,북구,264.79,2,5
울산광역시,북구,265.03,2,5
울산광역시,북구,267.13,2,5
울산광역시,북구,267.68,2,5
울산광역시,북구,269.77,2,5
울산광역시,북구,270.25,2,5
울산광역시,북구,276.33,2,5
울산광역시,북구,278.84,3,3
울산광역시,북구,278.94,2,5
울산광역시,북구,279.83,2,5
울산광역시,북구,280.27,1,2
울산광역시,북구,280.43,2,5
울산광역시,북구,283.13,2,5
울산광역시,북구,284.12,3,3
울산광역시,북구,286.74,2,5
울산광역시,북구,287.73,1,2
울산광역시,북구,287.96,3,3
울산광역시,북구,288.03,2,5
울산광역시,북구,288.17,2,5
울산광역시,북구,288.64,2,5
울산광역시,북구,288.78,3,3
울산광역시,북구,289.98,1,2
울산광역시,북구,293.2,2,5
울산광역시,북구,293.62,2,5
울산광역시,북구,294.17,2,5
울산광역시,북구,294.87,2,5
울산광역시,북구,296.3,2,5
울산광역시,북구,296.71,2,5
울산광역시,북구,303.38,2,5
울산광역시,북구,303.69,2,5
울산광역시,북구,307.42,1,2
울산광역시,북구,308.91,3,3
울산광역시,북구,318.68,3,3
울산광역시,북구,321.2,2,5
울산광역시,북구,322.84,2,1
울산광역시,북구,324.37,3,3
울산광역시,북구,324.96,3,3
울산광역시,북구,326.25,1,2
울산광역시,북구,327.16,1,2
울산광역시,북구,331.28,2,1
울산광역시,북구,342.95,2,1
울산광역시,북구,343.45,2,1
울산광역시,북구,345.11,2,1
울산광역시,북구,352.81,2,1
울산광역시,북구,356.69,2,1
울산광역시,북구,384.84,2,1
울산광역시,울주군,6.21,3,8
울산광역시,울주군,11.69,3,8
울산광역시,울주군,29.86,2,9
울산광역시,울주군,33.96,2,9
울산광역시,울주군,34.2,3,8
울산광역시,울주군,44.63,1,10
울산광역시,울주군,47.38,2,9
울산광역시,울주군,53.61,2,9
울산광역시,울주군,56.04,2,9
울산광역시,울주군,56.52,3,8
울산광역시,울주군,58.76,3,8
울산광역시,울주군,68.6,3,8
울산광역시,울주군,73.31,3,8
울산광역시,울주군,75.02,3,8
울산광역시,울주군,75.78,3,8
울산광역시,울주군,76.2,1,10
울산광역시,울주군,78.91,2,9
울산광역시,울주군,98.59,3,8
울산광역시,울주군,107.96,3,8
울산광역시,울주군,119.16,2,9
울산광역시,울주군,122.62,3,4
울산광역시,울주군,172.73,1,7
울산광역시,울주군,188.93,2,6
울산광역시,울주군,189.63,2,6
울산광역시,울주군,191.57,3,4
울산광역시,울주군,195.69,2,6
울산광역시,울주군,203.54,2,6
울산광역시,울주군,205.13,2,6
울산광역시,울주군,205.21,1,7
울산광역시,울주군,207.12,1,7
울산광역시,울주군,209.68,3,4
울산광역시,울주군,216.05,1,7
울산광역시,울주군,216.09,3,4
울산광역시,울주군,217.05,2,6
울산광역시,울주군,217.93,2,6
울산광역시,울주군,219.16,2,6
울산광역시,울주군,222.54,2,5
울산광역시,울주군,222.9,2,5
울산광역시,울주군,228.29,1,7
울산광역시,울주군,230.13,1,7
울산광역시,울주군,231.74,1,7
울산광역시,울주군,232.08,2,5
울산광역시,울주군,232.09,2,5
울산광역시,울주군,233.06,1,7
울산광역시,울주군,237.31,2,5
울산광역시,울주군,237.35,2,5
울산광역시,울주군,237.53,1,7
울산광역시,울주군,242.96,1,2
울산광역시,울주군,245.03,1,2
울산광역시,울주군,245.78,2,5
울산광역시,울주군,246.75,1,2
울산광역시,울주군,249.6,2,5
울산광역시,울주군,249.84,3,3
울산광역시,울주군,250.35,2,5
울산광역시,울주군,251.97,2,5
울산광역시,울주군,252.39,2,5
울산광역시,울주군,254.9,2,5
울산광역시,울주군,257.11,2,5
울산광역시,울주군,259.96,2,5
울산광역시,울주군,260.95,2,5
울산광역시,울주군,262.59,2,5
울산광역시,울주군,266.1,2,5
울산광역시,울주군,267.86,1,2
울산광역시,울주군,267.87,2,5
울산광역시,울주군,273,2,5
울산광역시,울주군,273.53,2,5
울산광역시,울주군,274.14,2,5
울산광역시,울주군,274.34,2,5
울산광역시,울주군,275.47,2,5
울산광역시,울주군,275.78,3,3
울산광역시,울주군,275.89,2,5
울산광역시,울주군,277.53,1,2
울산광역시,울주군,280.07,2,5
