지역명,일시,평균기온(℃),평균일강수량(mm),평균습도(%rh)
전라남도,2015-11-15,13.8,0,82
전라남도,2015-11-14,14.9,0.4,92
전라남도,2015-11-13,13.1,19.9,92
전라남도,2015-11-12,15.8,0,68
전라남도,2015-11-11,13.1,0,77
전라남도,2015-11-10,11.7,0,73
전라남도,2015-11-09,14.2,0.4,85
전라남도,2015-11-08,17,5,94
전라남도,2015-11-07,15.5,19.8,93
전라남도,2015-11-06,16.2,3.7,78
전라남도,2015-11-05,15.5,0,79
전라남도,2015-11-04,12.7,0,79
전라남도,2015-11-03,11.9,0,75
전라남도,2015-11-02,10.6,0.2,75
전라남도,2015-11-01,8.6,0,68
전라남도,2015-10-31,9.5,0,54
전라남도,2015-10-30,10.8,0,58
전라남도,2015-10-29,13.4,0,71
전라남도,2015-10-28,13,0,63
전라남도,2015-10-27,15.2,13,74
전라남도,2015-10-26,15.8,0,71
전라남도,2015-10-25,16.5,0,69
전라남도,2015-10-24,16.8,0.2,84
전라남도,2015-10-23,17.3,0,82
전라남도,2015-10-22,18,0,83
전라남도,2015-10-21,18,0,80
전라남도,2015-10-20,17.6,0,77
전라남도,2015-10-19,17.4,0,78
전라남도,2015-10-18,17.3,0,77
전라남도,2015-10-17,16.9,0,80
전라남도,2015-10-16,16.7,0,80
전라남도,2015-10-15,17,0,81
전라남도,2015-10-14,16.6,0,79
전라남도,2015-10-13,15.9,0,70
전라남도,2015-10-12,15.2,0.3,70
전라남도,2015-10-11,15,0.8,63
전라남도,2015-10-10,15.4,4,78
전라남도,2015-10-09,17,0.5,64
전라남도,2015-10-08,18.3,0.3,81
전라남도,2015-10-07,18.1,0,77
전라남도,2015-10-06,18.3,0,72
전라남도,2015-10-05,18.7,0,74
전라남도,2015-10-04,18.8,0,64
전라남도,2015-10-03,18,0,80
전라남도,2015-10-02,16.7,0,59
전라남도,2015-10-01,19.9,53.1,87
전라남도,2015-09-30,18.7,9.9,85
전라남도,2015-09-29,22.2,0,65
전라남도,2015-09-28,21.6,0,69
전라남도,2015-09-27,21.1,0,76
전라남도,2015-09-26,21.4,0,80
전라남도,2015-09-25,21.7,0,80
전라남도,2015-09-24,21.8,0.1,81
전라남도,2015-09-23,19.2,26.9,91
전라남도,2015-09-22,21.3,0,78
전라남도,2015-09-21,21.3,0.1,81
전라남도,2015-09-20,20.9,0,80
전라남도,2015-09-19,20.9,0,80
전라남도,2015-09-18,20.9,0,78
전라남도,2015-09-17,21,0.1,74
전라남도,2015-09-16,19.6,3.5,76
전라남도,2015-09-15,20.4,0,66
전라남도,2015-09-14,19.9,0,68
전라남도,2015-09-13,19.6,0,69
전라남도,2015-09-12,20.2,2.3,86
전라남도,2015-09-11,22,0,78
전라남도,2015-09-10,21.4,0,73
전라남도,2015-09-09,21.1,0,68
전라남도,2015-09-08,21.1,0,68
전라남도,2015-09-07,22,0,74
전라남도,2015-09-06,22.2,9.9,81
전라남도,2015-09-05,21.9,17.1,89
전라남도,2015-09-04,23.8,0,81
전라남도,2015-09-03,23.4,4.6,84
전라남도,2015-09-02,23.8,4,88
전라남도,2015-09-01,23.8,0.9,84
전라남도,2015-08-31,24.2,0,82
전라남도,2015-08-30,23.2,0,85
전라남도,2015-08-29,23,0,83
전라남도,2015-08-28,23.9,0,85
전라남도,2015-08-27,23.3,0.7,84
전라남도,2015-08-26,23.2,0,79
전라남도,2015-08-25,22.5,16.8,90
전라남도,2015-08-24,24.4,1.1,85
전라남도,2015-08-23,24.8,0.3,87
전라남도,2015-08-22,24.2,1.2,90
전라남도,2015-08-21,24.4,77.8,87
전라남도,2015-08-20,24.4,9.4,91
전라남도,2015-08-19,25.6,0,80
전라남도,2015-08-18,25.4,0,80
전라남도,2015-08-17,25.4,0.6,82
전라남도,2015-08-16,25,2.2,85
전라남도,2015-08-15,25.8,0,82
전라남도,2015-08-14,25.3,0,82
전라남도,2015-08-13,25.4,0,84
전라남도,2015-08-12,24.1,0.5,87
전라남도,2015-08-11,23.8,24.8,88
전라남도,2015-08-10,27.1,0,77
전라남도,2015-08-09,27.7,0,81
전라남도,2015-08-08,27.9,6.1,83
전라남도,2015-08-07,28.4,0,77
전라남도,2015-08-06,27.7,0,79
전라남도,2015-08-05,27.5,0,83
전라남도,2015-08-04,27.5,0,81
전라남도,2015-08-03,27.1,0,82
전라남도,2015-08-02,27,0,88
전라남도,2015-08-01,27.1,0,86
전라남도,2015-07-31,27.5,0,86
전라남도,2015-07-30,28,0,87
전라남도,2015-07-29,28.2,0,88
전라남도,2015-07-28,27,0.7,88
전라남도,2015-07-27,26.3,1.6,86
전라남도,2015-07-26,27.2,0,79
전라남도,2015-07-25,26.4,0,85
전라남도,2015-07-24,25.6,3.6,92
전라남도,2015-07-23,25.8,11.5,91
전라남도,2015-07-22,25.3,1.2,92
전라남도,2015-07-21,24.5,2.7,94
전라남도,2015-07-20,25.1,1.2,90
전라남도,2015-07-19,24.9,0.4,78
전라남도,2015-07-18,23,0,81
전라남도,2015-07-17,23.3,0,77
전라남도,2015-07-16,24.8,0,76
전라남도,2015-07-15,25.1,2,86
전라남도,2015-07-14,24.5,0,86
전라남도,2015-07-13,23,2.5,88
전라남도,2015-07-12,24,94.8,93
전라남도,2015-07-11,24.9,32.7,87
전라남도,2015-07-10,26.1,0,79
전라남도,2015-07-09,24.5,6.8,86
전라남도,2015-07-08,21.9,25.9,94
전라남도,2015-07-07,19.5,23.9,90
전라남도,2015-07-06,21.3,0.2,81
전라남도,2015-07-05,21.4,0,78
전라남도,2015-07-04,21.3,0,76
전라남도,2015-07-03,23.5,0.2,68
전라남도,2015-07-02,21.8,0,77
전라남도,2015-07-01,22.2,0.1,79
전라남도,2015-06-30,20,34.6,93
전라남도,2015-06-29,21.7,0,82
전라남도,2015-06-28,21.8,0,81
전라남도,2015-06-27,20.5,1.2,88
전라남도,2015-06-26,21.7,8.9,86
전라남도,2015-06-25,21.4,32.3,85
전라남도,2015-06-24,21.4,2.9,84
전라남도,2015-06-23,22.9,0,76
전라남도,2015-06-22,21.1,0,80
전라남도,2015-06-21,21,0,82
전라남도,2015-06-20,20.1,17.6,88
전라남도,2015-06-19,22.7,0.3,76
전라남도,2015-06-18,22.5,3.3,76
전라남도,2015-06-17,20.3,3.7,86
전라남도,2015-06-16,22.5,0,79
전라남도,2015-06-15,22.5,0,81
전라남도,2015-06-14,22,4.8,83
전라남도,2015-06-13,22.3,0,79
전라남도,2015-06-12,24.1,0,69
전라남도,2015-06-11,21.6,2.2,88
전라남도,2015-06-10,22.5,0,72
전라남도,2015-06-09,21.9,0,77
전라남도,2015-06-08,19.4,4.4,87
전라남도,2015-06-07,19.8,0,72
전라남도,2015-06-06,19,0,70
전라남도,2015-06-05,17.1,4,75
전라남도,2015-06-04,21.2,0,50
전라남도,2015-06-03,22,0,53
전라남도,2015-06-02,20.1,2.4,82
전라남도,2015-06-01,21.2,0,68
전라남도,2015-05-31,20.6,0,72
전라남도,2015-05-30,19.4,6.3,84
전라남도,2015-05-29,22.2,0,63
전라남도,2015-05-28,21.6,0,57
전라남도,2015-05-27,21.5,0,54
전라남도,2015-05-26,21.4,0,57
전라남도,2015-05-25,19.9,0,53
전라남도,2015-05-24,19.9,0,59
전라남도,2015-05-23,19.1,0,61
전라남도,2015-05-22,20,0,52
전라남도,2015-05-21,18.5,0,60
전라남도,2015-05-20,17.9,0,57
전라남도,2015-05-19,18.3,0,79
전라남도,2015-05-18,15.3,10.2,84
전라남도,2015-05-17,17.9,0,54
전라남도,2015-05-16,18.3,0,67
전라남도,2015-05-15,19.8,6.9,85
전라남도,2015-05-14,19.9,0,76
전라남도,2015-05-13,19.7,0,52
전라남도,2015-05-12,15.8,4.8,72
전라남도,2015-05-11,16.7,55.4,81
전라남도,2015-05-10,17.2,0,77
전라남도,2015-05-09,17.9,0.8,69
전라남도,2015-05-08,17.2,0,51
전라남도,2015-05-07,16.3,0,54
전라남도,2015-05-06,14.1,0,61
전라남도,2015-05-05,13.7,0,50
전라남도,2015-05-04,16,0,55
전라남도,2015-05-03,17.6,22.5,93
전라남도,2015-05-02,18.6,8.8,81
전라남도,2015-05-01,18.4,0,81
전라남도,2015-04-30,17.9,1.2,81
전라남도,2015-04-29,16.4,64.2,91
전라남도,2015-04-28,16.7,39.6,88
전라남도,2015-04-27,17.3,0,52
전라남도,2015-04-26,17,0,45
전라남도,2015-04-25,16,0,46
전라남도,2015-04-24,14.7,0,60
전라남도,2015-04-23,13.5,0,57
전라남도,2015-04-22,13.6,0,55
전라남도,2015-04-21,13.6,0.1,69
전라남도,2015-04-20,12.9,7.4,95
전라남도,2015-04-19,15.8,12.5,94
전라남도,2015-04-18,13.2,5.6,62
전라남도,2015-04-17,11.4,0,51
전라남도,2015-04-16,12.7,0.3,72
전라남도,2015-04-15,12.4,0.2,71
전라남도,2015-04-14,8.9,6.1,77
전라남도,2015-04-13,11.4,10.4,77
전라남도,2015-04-12,13.1,2.8,52
전라남도,2015-04-11,11.9,0,64
전라남도,2015-04-10,11.5,0,63
전라남도,2015-04-09,10.3,0,69
전라남도,2015-04-08,9,0.1,71
전라남도,2015-04-07,8.3,0.3,75
전라남도,2015-04-06,11,12.8,89
전라남도,2015-04-05,11.6,3.7,93
전라남도,2015-04-04,11.9,44.9,80
전라남도,2015-04-03,12.7,6.4,85
전라남도,2015-04-02,14.5,2.8,84
전라남도,2015-04-01,14,0.4,90
전라남도,2015-03-31,14.1,4,92
전라남도,2015-03-30,13.3,0,79
전라남도,2015-03-29,12.1,0,63
전라남도,2015-03-28,10.7,0,51
전라남도,2015-03-27,8.9,0,51
전라남도,2015-03-26,7.5,0,49
전라남도,2015-03-25,6.2,0,53
전라남도,2015-03-24,5.7,0,49
전라남도,2015-03-23,6.3,0,40
전라남도,2015-03-22,10.4,0,51
전라남도,2015-03-21,12.8,0,60
전라남도,2015-03-20,12.4,0,66
전라남도,2015-03-19,12,1.5,86
전라남도,2015-03-18,12.3,45.9,91
전라남도,2015-03-17,12.5,0,64
전라남도,2015-03-16,10.7,0,50
전라남도,2015-03-15,7.5,0,48
전라남도,2015-03-14,6.5,0,51
전라남도,2015-03-13,7.7,0.6,78
전라남도,2015-03-12,5.1,0,49
전라남도,2015-03-11,4.5,0,51
전라남도,2015-03-10,-0.4,0,48
전라남도,2015-03-09,5,0.3,58
전라남도,2015-03-08,7.2,0,59
전라남도,2015-03-07,6,0,58
전라남도,2015-03-06,5,0,61
전라남도,2015-03-05,2.2,0,48
전라남도,2015-03-04,1.2,0,46
전라남도,2015-03-03,4.7,4.1,76
전라남도,2015-03-02,3.9,0,56
전라남도,2015-03-01,4,0.9,71
전라남도,2015-02-28,3.3,3.6,65
전라남도,2015-02-27,1.1,0,50
전라남도,2015-02-26,5.1,0,58
전라남도,2015-02-25,6.5,0,56
전라남도,2015-02-24,4.9,0,55
전라남도,2015-02-23,4.2,0,62
전라남도,2015-02-22,6.5,0.6,78
전라남도,2015-02-21,8.9,14.4,86
전라남도,2015-02-20,5.4,0,70
전라남도,2015-02-19,3.8,0,61
전라남도,2015-02-18,3.3,0,68
전라남도,2015-02-17,5.3,0,66
전라남도,2015-02-16,7.4,2.9,92
전라남도,2015-02-15,6.9,15.4,84
전라남도,2015-02-14,3.1,0,72
전라남도,2015-02-13,0.6,0,52
전라남도,2015-02-12,2.6,0,54
전라남도,2015-02-11,5.2,0,69
전라남도,2015-02-10,4.2,0,61
전라남도,2015-02-09,-2.1,0,54
전라남도,2015-02-08,-2.8,0,59
전라남도,2015-02-07,3.2,0,69
전라남도,2015-02-06,2.6,0,63
전라남도,2015-02-05,2,0.5,67
전라남도,2015-02-04,2.5,0,70
전라남도,2015-02-03,2,0,66
전라남도,2015-02-02,2.1,0,61
전라남도,2015-02-01,-0.2,0,59
전라남도,2015-01-31,-0.7,0,57
전라남도,2015-01-30,1.1,0.5,67
전라남도,2015-01-29,1.3,5.9,82
전라남도,2015-01-28,-0.3,0,56
전라남도,2015-01-27,1.7,0,65
전라남도,2015-01-26,7.1,0.8,91
전라남도,2015-01-25,6.6,9.4,81
전라남도,2015-01-24,3.4,0,71
전라남도,2015-01-23,2.7,0,72
전라남도,2015-01-22,4.3,0.1,78
전라남도,2015-01-21,5.3,4.5,83
전라남도,2015-01-20,2.4,0,65
전라남도,2015-01-19,4.7,0.1,56
전라남도,2015-01-18,1.8,0.3,66
전라남도,2015-01-17,1.2,0,54
전라남도,2015-01-16,2.9,0.3,78
전라남도,2015-01-15,4.3,0.1,66
전라남도,2015-01-14,5.1,1.3,74
전라남도,2015-01-13,3.6,0,63
전라남도,2015-01-12,0.4,0,53
전라남도,2015-01-11,2.6,0,65
전라남도,2015-01-10,3.7,0,63
전라남도,2015-01-09,3.4,0,62
전라남도,2015-01-08,1.3,0,61
전라남도,2015-01-07,0,0,51
전라남도,2015-01-06,4.1,2.3,60
전라남도,2015-01-05,6.5,7.9,82
전라남도,2015-01-04,4.5,0,77
전라남도,2015-01-03,0.2,0,68
전라남도,2015-01-02,0,0.8,67
전라남도,2015-01-01,-1.8,1.9,70
제주특별자치도,2020-12-31,2.4,2.5,72
제주특별자치도,2020-12-30,0.8,4.1,73
제주특별자치도,2020-12-29,11.1,4.9,82
제주특별자치도,2020-12-28,11.6,0,76
제주특별자치도,2020-12-27,10.5,33.8,84
제주특별자치도,2020-12-26,7.9,0,63
제주특별자치도,2020-12-25,7.3,0,55
제주특별자치도,2020-12-24,11.3,0,60
제주특별자치도,2020-12-23,10.5,0,61
제주특별자치도,2020-12-22,8.7,0,54
제주특별자치도,2020-12-21,7.2,0,58
제주특별자치도,2020-12-20,6.1,0,59
제주특별자치도,2020-12-19,4.9,0,55
제주특별자치도,2020-12-18,7.1,0,61
제주특별자치도,2020-12-17,5.3,0,66
제주특별자치도,2020-12-16,3.9,0.8,67
제주특별자치도,2020-12-15,2.9,0,65
제주특별자치도,2020-12-14,3.3,0.1,67
제주특별자치도,2020-12-13,9.2,0,57
제주특별자치도,2020-12-12,10.3,0,61
제주특별자치도,2020-12-11,11.4,0.2,75
제주특별자치도,2020-12-10,11.3,0,61
제주특별자치도,2020-12-09,8.6,0,68
제주특별자치도,2020-12-08,8.9,0,64
제주특별자치도,2020-12-07,10.7,0,64
제주특별자치도,2020-12-06,9.3,0,66
제주특별자치도,2020-12-05,9.3,0,63
제주특별자치도,2020-12-04,8.3,0,61
제주특별자치도,2020-12-03,9,0,58
제주특별자치도,2020-12-02,10.1,0,64
제주특별자치도,2020-12-01,8.2,0,59
제주특별자치도,2020-11-30,8.9,0.1,64
제주특별자치도,2020-11-29,9.3,0,65
제주특별자치도,2020-11-28,8.6,0,60
제주특별자치도,2020-11-27,11.7,0,67
제주특별자치도,2020-11-26,12.7,3.1,74
제주특별자치도,2020-11-25,13.2,0,60
제주특별자치도,2020-11-24,11.8,0,61
제주특별자치도,2020-11-23,11,0,66
제주특별자치도,2020-11-22,14.3,2.3,82
제주특별자치도,2020-11-21,14.3,0,77
제주특별자치도,2020-11-20,14.4,0,72
제주특별자치도,2020-11-19,20.4,7.3,86
제주특별자치도,2020-11-18,22.1,0,81
제주특별자치도,2020-11-17,20.9,0,81
제주특별자치도,2020-11-16,17.5,1.2,88
제주특별자치도,2020-11-15,16.9,0,76
제주특별자치도,2020-11-14,16.6,0,66
제주특별자치도,2020-11-13,15,0,59
제주특별자치도,2020-11-12,14.8,0,70
제주특별자치도,2020-11-11,12.8,0,64
제주특별자치도,2020-11-10,13.4,0,57
제주특별자치도,2020-11-09,12.5,0,50
제주특별자치도,2020-11-08,15.2,0,52
제주특별자치도,2020-11-07,18.3,0,79
제주특별자치도,2020-11-06,18,0.2,79
제주특별자치도,2020-11-05,14.5,0,63
제주특별자치도,2020-11-04,12.2,0,59
제주특별자치도,2020-11-03,13.4,0,56
제주특별자치도,2020-11-02,15.9,4.6,79
제주특별자치도,2020-11-01,18,1.3,69
제주특별자치도,2020-10-31,16.5,0,62
제주특별자치도,2020-10-30,16.4,0,58
제주특별자치도,2020-10-29,16.6,0,59
제주특별자치도,2020-10-28,18,0,67
제주특별자치도,2020-10-27,16.9,0,72
제주특별자치도,2020-10-26,16.3,0,71
제주특별자치도,2020-10-25,16.2,0,67
제주특별자치도,2020-10-24,15.5,0,58
제주특별자치도,2020-10-23,15.4,0,52
제주특별자치도,2020-10-22,17.8,4.3,76
제주특별자치도,2020-10-21,18.6,35.7,82
제주특별자치도,2020-10-20,18.8,0,67
제주특별자치도,2020-10-19,17.8,0,59
제주특별자치도,2020-10-18,17.9,0,62
제주특별자치도,2020-10-17,17.4,0,60
제주특별자치도,2020-10-16,17,5.8,65
제주특별자치도,2020-10-15,18.4,0,46
제주특별자치도,2020-10-14,19,0,47
제주특별자치도,2020-10-13,18.8,0,60
제주특별자치도,2020-10-12,20.1,0,71
제주특별자치도,2020-10-11,20,0,72
제주특별자치도,2020-10-10,20.3,0,68
제주특별자치도,2020-10-09,19.8,0,63
제주특별자치도,2020-10-08,19.9,0,63
제주특별자치도,2020-10-07,20.2,0,61
제주특별자치도,2020-10-06,18.8,0,55
제주특별자치도,2020-10-05,18.7,0,58
제주특별자치도,2020-10-04,21.2,0.7,80
제주특별자치도,2020-10-03,22.2,0,72
제주특별자치도,2020-10-02,21.2,0,70
제주특별자치도,2020-10-01,21,0,76
제주특별자치도,2020-09-30,21.4,0,70
제주특별자치도,2020-09-29,20.8,0,65
제주특별자치도,2020-09-28,20.6,0,70
제주특별자치도,2020-09-27,21.1,3.6,75
제주특별자치도,2020-09-26,21.6,0,74
제주특별자치도,2020-09-25,22.2,0.3,75
제주특별자치도,2020-09-24,21,0,82
제주특별자치도,2020-09-23,20.6,2.2,83
제주특별자치도,2020-09-22,21,0,72
제주특별자치도,2020-09-21,21.5,0,61
제주특별자치도,2020-09-20,21.6,0,57
제주특별자치도,2020-09-19,20.8,0,60
제주특별자치도,2020-09-18,20.2,10,83
제주특별자치도,2020-09-17,20.8,35.1,95
제주특별자치도,2020-09-16,22.8,15.9,94
제주특별자치도,2020-09-15,23.2,0,83
제주특별자치도,2020-09-14,22.8,1.7,87
제주특별자치도,2020-09-13,22.7,21.5,89
제주특별자치도,2020-09-12,22.8,0,84
제주특별자치도,2020-09-11,23.1,4.8,82
제주특별자치도,2020-09-10,24.2,0,73
제주특별자치도,2020-09-09,25.2,0,76
제주특별자치도,2020-09-08,25.6,0.1,81
제주특별자치도,2020-09-07,23.1,52.7,87
제주특별자치도,2020-09-06,22.4,44.7,91
제주특별자치도,2020-09-05,21.2,10.4,81
제주특별자치도,2020-09-04,24.5,0,66
제주특별자치도,2020-09-03,24.7,0.8,79
제주특별자치도,2020-09-02,25.4,209.3,94
제주특별자치도,2020-09-01,27.1,0.1,90
제주특별자치도,2020-08-31,27.9,0,83
제주특별자치도,2020-08-30,27.6,0,88
제주특별자치도,2020-08-29,27.7,0.9,89
제주특별자치도,2020-08-28,27.6,2.6,90
제주특별자치도,2020-08-27,27.5,0.4,90
제주특별자치도,2020-08-26,27.4,90.9,88
제주특별자치도,2020-08-25,29.1,15,84
제주특별자치도,2020-08-24,29.4,0,77
제주특별자치도,2020-08-23,28.1,0,82
제주특별자치도,2020-08-22,27.5,1.4,84
제주특별자치도,2020-08-21,27.9,0,80
제주특별자치도,2020-08-20,27.9,0,76
제주특별자치도,2020-08-19,27.8,0,77
제주특별자치도,2020-08-18,28.2,0,75
제주특별자치도,2020-08-17,28.6,0,79
제주특별자치도,2020-08-16,29,0,80
제주특별자치도,2020-08-15,29.5,0,77
제주특별자치도,2020-08-14,30,0,78
제주특별자치도,2020-08-13,29.4,0,82
제주특별자치도,2020-08-12,29.2,1.2,84
제주특별자치도,2020-08-11,28.7,8.8,85
제주특별자치도,2020-08-10,28,13.5,87
제주특별자치도,2020-08-09,29,0.1,80
제주특별자치도,2020-08-08,28.8,0,81
제주특별자치도,2020-08-07,28.7,0,81
제주특별자치도,2020-08-06,28.3,7.9,85
제주특별자치도,2020-08-05,28.6,7.4,83
제주특별자치도,2020-08-04,29.1,0,83
제주특별자치도,2020-08-03,28.1,0,85
