시도,시군구,year,cnt,사육 규모,강원도  강릉시,강원도  고성군,강원도  동해시,강원도  삼척시,강원도  속초시,강원도  양양군,강원도  원주시,강원도  철원군,강원도  춘천시,강원도  화천군,강원도  횡성군,경기도  가평군,경기도  광주시,경기도  김포시,경기도  남양주시,경기도  동두천시,경기도  수원시,경기도  시흥시,경기도  안산시,경기도  안성시,경기도  양평군,경기도  여주시,경기도  연천군,경기도  용인시,경기도  의왕시,경기도  이천시,경기도  처인구,경기도  파주시,경기도  평택시,경기도  포천시,경기도  화성시,경상남도 거제시,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 양산시,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 합천군,경상북도 경주시,경상북도 구미시,경상북도 김천시,경상북도 봉화군,경상북도 안동시,경상북도 영덕군,경상북도 영천시,경상북도 예천군,경상북도 울진군,경상북도 의성군,경상북도 포항시,광주광역시 광산구,광주광역시 남구,광주광역시 서구,대구광역시 달성군,부산광역시 강서구,부산광역시 남구,부산광역시 사하구,서울특별시 강남구,서울특별시 마포구,서울특별시 성동구,서울특별시 송파구,서울특별시 영등포구,서울특별시 중랑구,세종특별자치시 세종시,울산광역시 남구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시 강화군,인천광역시 서구,인천광역시 연수구,인천광역시 중구,전라남도 강진군,전라남도 고흥군,전라남도 광양시,전라남도 담양군,전라남도 보성군,전라남도 순천시,전라남도 여수시,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 해남군,전라남도  나주시,전라남도  목포시,전라남도  무안군,전라남도  보성군,전라남도  순천시,전라남도  신안군,전라남도  영광군,전라남도  영암군,전라남도  진도군,전라남도  함평군,전라남도  해남군,전라남도  화순군,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 부안군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도  부안군,제주특별자치도 서귀포시,제주특별자치도 제주시,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 태안군,충청북도 괴산군,충청북도 음성군,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
경상북도,청도군,2016,32,142457.0,234.38,304.84,211.5,204.1,284.91,270.19,201.99,305.28,264.01,288.22,215.72,266.24,238.16,283.4,259.27,291.8,235.69,258.65,252.22,199.65,233.34,208.13,309.76,225.37,246.04,214.8,223.45,292.46,208.48,284.8,242.41,85.89,83.77,48.65,118.09,16.0,93.93,44.28,76.94,24.66,46.89,52.15,50.01,63.16,78.23,138.52,102.41,102.51,40.66,114.28,161.1,78.5,68.74,184.72,175.6,175.95,30.76,53.29,65.07,64.19,256.72,268.84,261.41,253.44,265.67,262.48,159.49,55.12,57.16,48.03,54.82,307.51,279.8,268.61,277.18,210.89,176.17,122.69,162.18,179.06,137.12,138.59,233.65,180.63,197.76,227.95,196.5,232.09,217.0,179.06,137.12,234.55,205.4,207.64,259.23,211.22,227.95,171.22,185.35,183.58,168.18,180.93,144.67,163.65,130.63,109.59,144.49,169.99,180.93,332.51,312.58,159.03,232.66,205.52,240.76,190.22,200.67,204.86,194.87,250.38,155.2,171.5,163.4,177.76,157.29,166.02
경상북도,청송군,2016,15,781049.0,147.2,222.38,121.14,113.12,201.17,186.35,142.72,244.88,199.12,220.73,151.15,207.09,194.55,245.75,210.92,240.64,202.57,226.23,221.15,170.69,182.26,158.57,254.67,189.71,211.45,171.67,187.48,249.91,184.02,231.03,215.53,177.43,175.71,135.14,206.57,107.38,182.82,122.46,163.81,111.41,138.56,125.61,66.23,72.96,90.77,58.47,32.76,27.67,52.57,60.12,69.06,33.53,53.03,249.94,242.43,242.04,92.59,136.29,144.54,148.26,215.21,228.97,218.85,210.75,227.02,217.58,158.16,102.23,98.78,103.01,99.52,270.45,244.8,237.57,245.23,287.61,259.75,206.81,223.87,257.31,217.68,225.0,315.28,240.47,275.48,303.96,264.2,301.04,282.67,257.31,217.68,302.57,263.09,280.37,333.15,275.26,303.96,241.2,239.44,214.61,207.75,223.04,180.08,196.05,183.2,163.61,184.47,220.19,223.04,420.86,399.48,177.65,220.9,219.1,235.88,215.74,187.55,199.46,178.45,248.72,120.95,134.13,137.31,151.99,141.96,118.2
경상북도,칠곡군,2016,74,1525072.0,199.82,265.27,181.5,175.45,246.49,232.08,155.75,257.95,218.02,242.62,170.46,219.01,189.38,234.46,210.71,243.34,186.78,209.82,203.43,150.76,185.23,160.12,261.63,176.41,197.11,166.11,174.5,243.52,159.88,236.64,193.83,125.58,113.92,96.01,136.77,62.92,114.48,93.23,94.47,50.81,89.04,52.23,75.72,14.72,30.45,104.09,70.15,98.23,48.37,72.49,142.38,47.75,84.75,173.82,166.1,165.78,24.72,101.61,113.73,111.82,207.8,219.89,212.53,204.58,216.71,213.69,113.38,97.67,97.98,92.33,96.43,258.6,230.92,219.87,228.42,211.28,185.37,133.59,148.09,181.33,142.67,152.83,239.79,165.2,199.31,227.52,187.87,224.69,206.64,181.33,142.67,226.32,188.53,203.83,256.61,199.46,227.52,164.68,165.59,149.83,138.64,153.19,112.05,130.04,108.77,88.34,114.5,147.24,153.19,348.32,325.93,119.01,185.89,164.92,195.48,154.04,153.26,158.92,146.92,205.99,106.48,122.8,114.46,128.89,108.91,118.58
경상북도,포항시,2016,33,137215.0,197.15,273.8,168.67,159.9,252.27,237.53,194.29,297.31,251.86,273.69,203.62,259.2,243.38,293.62,261.07,291.61,248.58,272.39,266.83,214.72,232.7,208.32,306.41,236.26,258.04,220.01,234.09,299.07,226.85,282.42,259.8,142.51,148.56,97.0,185.84,78.61,161.75,80.92,145.53,93.15,106.37,117.52,21.02,90.49,111.33,111.5,82.21,44.08,36.77,107.05,108.43,68.85,0.0,250.46,241.74,241.87,86.52,95.52,100.89,107.01,263.76,277.26,267.71,259.56,274.96,267.01,191.19,52.86,48.54,56.01,50.0,318.39,291.94,283.46,291.49,279.37,244.81,191.39,226.46,247.64,205.8,206.9,302.36,244.51,266.33,296.39,263.07,299.2,283.15,247.64,205.8,301.45,268.79,275.48,327.45,276.84,296.39,238.19,247.09,234.56,223.06,237.33,196.74,214.79,190.52,169.39,198.87,229.83,237.33,399.19,380.07,202.53,259.96,247.56,272.56,238.48,226.35,235.56,218.25,284.34,165.05,179.81,179.23,194.35,180.0,166.53
광주광역시,광산구,2016,57,489501.0,345.06,390.01,336.96,333.4,376.9,364.85,264.91,337.6,316.15,339.82,282.5,306.1,257.96,275.39,280.16,308.28,237.11,249.15,242.7,212.32,268.85,251.69,329.78,236.23,245.73,244.04,235.79,291.41,208.01,308.53,229.09,168.91,140.36,190.71,105.57,181.76,116.58,204.92,119.53,160.52,171.88,133.19,234.06,177.53,163.09,261.58,235.97,271.89,215.04,223.64,312.03,218.41,250.46,0.0,9.91,8.89,164.29,198.91,208.27,198.41,265.37,270.02,270.41,265.57,265.57,275.6,155.65,234.41,237.99,226.15,235.16,291.17,267.74,252.7,260.02,55.36,73.95,85.06,26.84,48.54,66.54,89.69,92.19,18.08,51.95,65.38,15.69,51.62,32.88,48.54,66.54,52.75,29.82,38.75,87.24,26.5,65.38,19.42,33.99,92.23,74.26,66.08,91.38,91.15,69.61,86.81,82.62,48.19,66.08,210.77,183.94,119.72,195.1,133.76,185.55,105.01,184.49,171.46,188.54,184.08,206.66,215.86,196.26,199.35,178.47,229.67
광주광역시,남구,2016,10,10651.0,340.54,387.09,331.62,327.85,373.55,361.28,262.02,337.13,314.42,338.33,279.64,304.93,257.3,276.53,279.73,308.41,237.17,250.03,243.48,211.24,267.47,249.63,329.91,235.72,246.02,242.64,235.19,292.34,207.61,308.26,229.88,159.04,130.46,180.89,95.99,172.34,106.68,195.2,109.7,151.31,162.07,124.31,225.1,170.35,156.57,255.72,229.33,263.97,206.54,217.84,305.26,211.25,241.74,9.91,0.0,2.38,155.79,189.08,198.4,188.52,265.44,270.57,270.52,265.44,266.14,275.55,153.83,224.89,228.52,216.63,225.68,292.96,269.02,254.01,261.5,55.96,67.89,75.34,22.33,43.34,56.97,80.71,92.39,21.61,50.19,68.08,21.77,58.61,41.44,43.34,56.97,60.25,38.93,41.48,92.55,35.88,68.08,10.79,38.27,94.01,74.59,68.32,88.97,90.79,64.31,80.1,80.01,48.76,68.32,211.31,184.8,118.56,196.72,136.02,188.14,107.04,184.47,172.2,188.01,187.39,203.29,213.09,193.63,197.44,175.97,226.17
광주광역시,동구,2016,1,50.0,338.32,385.07,329.33,325.54,371.46,359.17,260.01,335.48,312.57,336.51,277.63,303.17,255.63,275.2,278.11,306.87,235.63,248.65,242.08,209.51,265.68,247.74,328.38,234.09,244.53,240.85,233.54,290.96,206.0,306.65,228.49,157.42,128.78,178.9,94.71,170.14,105.0,193.13,107.73,149.05,160.07,122.0,222.8,167.96,154.2,253.39,226.95,261.59,204.19,215.51,302.88,208.87,239.41,11.81,2.39,3.07,153.43,187.11,196.48,186.63,263.9,269.13,268.99,263.87,264.69,273.99,151.99,222.73,226.34,214.47,223.51,291.76,267.72,252.71,260.24,57.82,68.24,73.95,20.34,44.04,55.75,79.85,94.12,21.41,51.67,70.19,24.16,61.0,43.75,44.04,55.75,62.64,40.11,43.65,94.88,38.06,70.19,10.74,37.97,92.9,73.21,67.36,87.08,89.26,62.06,77.73,78.1,47.52,67.36,213.04,186.59,116.85,195.51,134.97,187.14,105.97,182.94,170.81,186.38,186.56,201.22,211.09,191.66,195.58,174.02,224.08
광주광역시,북구,2016,12,8315.0,336.17,382.52,327.43,323.71,369.01,356.77,257.44,332.49,309.78,333.68,275.06,300.28,252.66,272.03,275.11,303.81,232.57,245.5,238.94,206.59,262.83,245.0,325.31,231.09,241.44,237.99,230.56,287.81,202.99,303.63,225.34,159.02,130.27,179.76,96.82,170.41,106.51,193.81,108.67,149.12,160.93,121.78,222.64,166.75,152.7,251.66,225.51,260.76,203.7,213.75,301.5,207.65,239.07,11.42,4.65,3.15,152.94,188.01,197.52,187.73,260.84,266.01,265.92,260.83,261.58,270.94,149.19,223.1,226.66,214.86,223.84,288.54,264.53,249.52,257.04,60.61,71.47,75.93,17.76,47.32,57.95,82.4,97.03,18.32,54.76,72.61,25.39,62.15,44.15,47.32,57.95,63.58,38.1,45.96,96.66,37.92,72.61,13.94,34.79,89.65,70.06,64.09,84.34,86.19,60.03,76.27,75.38,44.3,64.09,215.95,189.45,113.92,192.3,131.71,183.87,102.71,179.87,167.66,183.38,183.28,198.75,208.49,189.02,192.8,171.35,221.64
광주광역시,서구,2016,8,33120.0,339.29,385.51,330.57,326.86,372.05,359.83,260.43,335.15,312.63,336.5,278.04,303.05,255.34,274.36,277.75,306.35,235.12,247.89,241.35,209.33,265.62,247.89,327.86,233.74,243.94,240.79,233.23,290.19,205.62,306.25,227.74,160.49,131.84,181.86,97.75,172.9,108.06,196.04,110.7,151.72,163.03,124.52,225.36,169.83,155.83,254.81,228.64,263.74,206.56,216.9,304.62,210.74,241.87,8.89,2.38,0.0,155.8,190.08,199.48,189.64,263.39,268.47,268.47,263.42,264.03,273.51,152.03,225.53,229.12,217.27,226.29,290.73,266.83,251.82,259.29,57.8,70.27,77.01,20.81,45.71,58.77,82.74,94.32,19.23,52.32,69.58,22.27,59.06,41.29,45.71,58.77,60.54,37.08,42.91,93.51,35.31,69.58,13.08,35.89,91.75,72.46,66.02,87.24,88.76,63.17,79.39,78.3,46.57,66.02,213.23,186.67,116.65,194.5,133.74,185.84,104.77,182.42,170.06,186.03,185.05,201.78,211.46,191.98,195.66,174.29,224.69
대구광역시,달서구,2016,2,60.0,215.92,283.69,195.47,188.77,264.4,249.82,176.81,279.46,239.03,263.5,191.15,240.48,211.26,256.21,232.57,265.18,208.48,231.42,224.99,172.43,206.98,181.83,283.39,198.21,218.83,187.99,196.31,265.38,181.26,258.4,215.2,105.87,97.16,74.24,124.68,41.08,101.24,71.48,81.84,31.93,68.29,44.21,62.45,36.41,51.08,119.57,84.0,99.12,39.88,91.25,150.86,59.99,75.96,175.17,166.72,166.71,11.01,79.74,91.85,90.04,229.67,241.72,234.4,226.46,238.51,235.57,133.01,78.73,79.7,72.65,77.82,280.29,252.58,241.38,249.95,207.73,177.77,124.62,150.71,176.71,136.16,142.76,233.87,168.64,195.16,224.44,188.27,224.77,207.99,176.71,136.16,226.79,192.85,202.13,254.66,201.41,224.44,163.89,171.16,162.48,148.97,162.7,123.79,142.49,114.72,93.53,124.84,154.14,162.7,338.65,317.24,134.98,206.01,181.39,214.7,168.03,173.78,178.5,167.81,224.69,128.36,144.67,136.21,150.53,130.11,140.07
대구광역시,달성군,2016,22,191475.0,223.43,289.79,203.92,197.46,270.86,256.39,180.17,281.86,242.44,267.11,195.05,243.0,211.86,255.53,233.6,266.31,207.66,230.25,223.7,171.57,208.69,183.69,284.97,197.88,218.09,188.84,196.04,265.3,179.64,259.97,213.46,100.9,89.67,73.51,115.09,41.45,91.99,73.44,72.29,26.16,64.88,33.32,72.11,39.16,49.67,127.26,92.24,110.05,50.76,97.0,160.87,68.58,86.52,164.29,155.79,155.8,0.0,79.88,92.35,89.3,229.77,241.47,234.59,226.75,238.13,236.08,129.14,85.15,86.66,78.46,84.55,279.36,251.57,239.94,248.55,196.77,167.2,114.23,139.97,165.8,125.39,132.64,223.11,157.99,184.23,213.46,177.32,213.79,197.09,165.8,125.39,215.83,182.29,191.12,243.66,190.57,213.46,152.9,160.83,154.19,139.9,153.32,115.34,134.2,104.62,83.4,115.88,144.12,153.32,328.57,306.94,128.4,202.39,174.9,210.13,160.29,170.74,174.39,165.32,219.65,129.35,145.61,135.78,149.68,128.31,142.64
대구광역시,동구,2016,13,111331.0,208.53,277.71,187.08,180.13,258.06,243.39,173.97,277.38,235.97,260.17,187.67,238.33,211.17,257.31,231.98,264.41,209.83,233.06,226.76,173.94,205.75,180.52,282.14,199.11,220.07,187.7,197.14,265.85,183.5,257.2,217.46,111.89,105.48,76.69,134.7,43.73,111.03,71.28,91.93,40.17,73.37,55.36,53.2,36.85,54.74,112.25,76.28,88.0,28.93,86.38,140.77,52.12,65.39,186.26,177.86,177.83,22.23,81.23,92.76,92.23,230.04,242.41,234.66,226.63,239.35,235.5,137.67,73.38,73.71,68.14,72.14,281.61,254.02,243.28,251.79,218.92,188.61,135.34,161.67,187.85,147.17,153.23,244.88,179.53,206.32,235.64,199.43,235.95,219.1,187.85,147.17,237.96,203.64,213.35,265.88,212.47,235.64,175.09,181.74,171.2,158.43,172.41,132.75,151.25,125.13,104.02,134.24,164.45,172.41,349.01,327.81,142.18,210.15,188.38,219.75,176.22,177.44,183.21,170.97,230.19,128.23,144.49,137.48,152.14,132.78,138.24
대구광역시,북구,2016,4,330.0,209.18,277.61,188.31,181.52,258.14,243.52,172.4,275.53,234.52,258.84,186.38,236.5,208.55,254.29,229.55,262.05,206.72,229.87,223.52,170.77,203.55,178.34,279.97,196.15,217.01,185.15,194.2,263.05,180.11,255.01,214.07,111.83,104.19,78.15,132.28,44.96,108.78,73.73,89.45,38.8,73.69,51.73,57.93,33.73,50.8,112.82,77.05,91.64,33.47,85.64,143.21,52.94,70.04,181.96,173.62,173.56,18.42,83.07,94.85,93.82,227.27,239.53,231.92,223.92,236.42,232.89,133.6,77.43,77.92,71.96,76.27,278.53,250.89,240.01,248.54,215.16,185.43,132.3,157.25,184.22,143.76,150.44,241.48,175.06,202.64,231.84,195.22,231.79,214.81,184.22,143.76,233.76,199.12,209.37,261.95,208.13,231.84,170.98,177.14,166.47,153.69,167.68,128.01,146.51,120.5,99.4,129.5,159.79,167.68,346.32,324.92,137.61,206.23,183.85,215.61,171.53,173.64,179.14,167.3,225.95,125.59,141.88,134.36,148.93,129.23,136.24
대구광역시,수성구,2016,5,845.0,211.73,280.85,190.27,183.31,261.22,246.56,176.77,280.07,238.81,263.05,190.56,241.03,213.51,259.41,234.42,266.88,211.87,235.04,228.71,175.93,208.29,183.07,284.7,201.24,222.14,190.07,199.29,268.09,185.33,259.75,219.29,108.72,102.31,73.82,131.75,40.77,108.02,68.82,89.0,37.03,70.24,53.03,53.55,38.84,56.07,115.44,79.47,90.48,30.55,89.4,143.77,55.32,66.62,184.49,176.01,176.02,20.22,78.49,90.13,89.4,232.29,244.6,236.93,228.92,241.51,237.84,138.85,72.19,72.73,66.69,71.05,283.67,256.05,245.2,253.73,216.6,185.94,132.61,160.07,185.45,144.64,150.4,242.33,178.01,203.95,233.36,197.54,234.0,217.3,185.45,144.64,236.05,202.22,211.22,263.7,210.75,233.36,173.09,180.49,170.98,157.86,171.71,132.41,151.0,124.0,102.83,133.69,163.39,171.71,346.13,325.0,142.55,211.51,188.84,220.85,176.22,178.91,184.39,172.57,231.15,130.55,146.83,139.51,154.1,134.49,140.87
대전광역시,대덕구,2016,6,250.0,203.02,244.53,199.88,198.12,231.57,219.8,119.42,200.37,172.91,197.35,137.02,165.31,121.23,154.16,144.44,175.96,107.6,127.18,120.27,74.53,127.49,107.64,196.92,101.7,117.91,102.94,100.52,166.98,76.7,173.2,108.16,196.11,173.32,182.02,173.25,152.16,160.43,184.46,143.95,131.73,168.89,109.93,171.45,87.05,66.7,132.31,120.08,174.71,142.9,97.25,191.06,114.78,176.82,145.5,142.68,141.05,111.3,189.32,201.95,197.2,134.21,143.1,139.41,132.74,139.06,142.97,18.66,194.1,194.63,188.3,192.99,176.07,148.61,135.21,143.83,198.43,194.12,158.39,120.37,177.77,155.37,177.8,234.16,129.34,190.78,210.57,161.1,194.14,172.79,177.77,155.37,193.83,144.15,183.84,231.66,163.92,210.57,147.74,119.96,74.09,77.18,91.87,54.17,60.43,81.85,78.35,62.88,99.99,91.87,352.66,326.69,33.49,91.47,71.91,99.02,71.37,61.56,63.11,58.64,109.24,61.76,70.41,50.97,56.59,33.54,84.89
대전광역시,동구,2016,9,828.0,203.83,246.81,199.85,197.84,233.5,221.53,121.76,204.39,176.19,200.74,139.38,169.01,125.5,159.1,148.72,180.39,112.38,132.17,125.27,78.94,131.2,110.85,201.27,106.22,122.73,106.78,105.0,171.8,81.56,177.43,113.23,190.95,168.27,176.82,168.66,147.02,155.57,179.33,138.96,126.53,163.68,104.73,166.93,82.61,62.12,131.07,117.53,171.44,138.46,95.4,189.35,111.37,172.63,143.4,140.28,138.71,106.22,184.13,196.77,191.99,138.81,147.87,144.01,137.25,143.87,147.46,23.85,189.23,189.81,183.37,188.14,181.11,153.62,140.28,148.91,195.87,190.56,154.05,117.96,174.64,151.42,173.56,231.4,127.55,187.97,208.28,159.05,192.53,171.26,174.64,151.42,192.34,143.09,181.57,229.9,162.43,208.28,145.04,118.73,75.0,76.56,91.53,52.39,60.25,78.64,74.17,60.87,98.59,91.53,349.74,323.89,34.84,96.66,75.48,104.0,73.17,66.76,68.23,63.68,114.06,63.32,72.94,53.82,60.43,36.86,86.4
대전광역시,서구,2016,11,31142.0,204.07,244.71,201.38,199.74,231.98,220.32,119.61,199.29,172.42,196.77,137.19,164.5,119.96,152.14,143.16,174.51,105.8,125.11,118.19,73.15,126.69,107.23,195.54,100.19,116.06,102.05,99.06,165.13,74.83,171.94,105.97,198.52,175.54,184.77,174.92,155.0,162.4,187.31,146.08,134.48,171.54,112.46,174.45,90.05,69.7,134.38,122.65,177.49,145.9,99.58,193.31,117.61,179.79,145.32,142.71,141.04,114.19,192.1,204.73,199.92,132.6,141.29,137.81,131.23,137.23,141.47,16.25,197.07,197.61,191.25,195.97,173.9,146.5,133.01,141.61,198.53,194.93,159.83,120.42,178.27,156.49,179.14,234.38,129.0,191.06,210.5,160.89,193.65,172.27,178.27,156.49,193.27,143.37,183.77,231.26,163.38,210.5,147.97,119.29,72.34,76.22,90.73,53.94,59.28,82.47,79.71,62.77,99.44,90.73,352.99,326.94,31.68,88.71,69.1,96.08,69.22,59.11,60.25,56.51,106.26,62.52,70.54,50.95,55.78,33.27,85.63
대전광역시,유성구,2016,38,85768.0,205.09,244.97,202.76,201.22,232.44,220.89,119.92,198.47,172.13,196.4,137.47,163.93,119.0,150.5,142.17,173.38,104.36,123.42,116.5,72.13,126.13,107.04,194.46,99.02,114.58,101.43,97.94,163.63,73.35,170.97,104.17,200.55,177.42,187.11,176.32,157.43,164.06,189.74,147.88,136.84,173.8,114.61,177.03,92.63,72.28,136.26,124.92,179.92,148.48,101.68,195.32,120.08,182.36,145.14,142.7,141.0,116.66,194.46,207.1,202.24,131.33,139.84,136.54,130.04,135.75,140.3,14.42,199.62,200.17,193.79,198.52,172.12,144.78,131.19,139.78,198.57,195.58,161.03,120.43,178.65,157.41,180.26,234.52,128.67,191.26,210.38,160.67,193.18,171.78,178.65,157.41,192.75,142.66,183.66,230.86,162.87,210.38,148.12,118.69,70.84,75.4,89.74,53.79,58.3,83.0,80.88,62.7,98.95,89.74,353.2,327.09,30.21,86.38,66.66,93.56,67.36,57.09,57.83,54.81,103.7,63.36,70.85,51.16,55.29,33.34,86.43
대전광역시,중구,2016,6,510.0,204.5,246.5,201.04,199.18,233.44,221.6,121.4,202.73,175.14,199.61,139.01,167.62,123.62,156.52,146.84,178.36,109.99,129.53,122.62,76.93,129.8,109.85,199.31,104.1,120.3,105.27,102.93,169.37,79.09,175.59,110.48,193.87,171.0,180.04,170.85,150.3,158.06,182.62,141.61,129.76,166.81,107.76,170.23,85.89,65.42,132.94,120.07,174.31,141.74,97.59,191.48,114.3,175.84,143.55,140.65,139.04,109.53,187.37,200.01,195.19,136.61,145.49,141.82,135.14,141.46,145.37,20.87,192.57,193.15,186.71,191.48,178.4,150.95,137.53,146.14,196.35,191.82,155.99,118.33,175.56,153.0,175.4,232.04,127.49,188.65,208.58,159.17,192.35,171.03,175.56,153.0,192.08,142.55,181.85,229.83,162.17,208.58,145.63,118.29,73.24,75.71,90.51,52.29,59.12,79.6,75.96,60.94,98.26,90.51,350.5,324.56,32.79,93.44,72.45,100.67,70.94,63.77,64.95,60.97,110.72,63.47,72.43,53.07,58.92,35.74,86.6
부산광역시,강서구,2016,25,93038.0,282.59,355.25,257.42,249.37,334.82,320.01,255.18,358.56,317.11,341.21,268.69,319.52,290.98,335.36,312.31,344.9,287.5,310.13,303.58,251.42,286.56,261.37,362.99,277.58,297.92,267.73,275.72,344.9,259.48,338.01,293.26,49.3,65.52,8.48,107.46,38.74,86.55,14.6,79.39,57.66,27.18,83.71,74.95,116.11,129.49,188.23,152.49,138.17,84.71,166.85,201.59,129.37,95.52,198.91,189.08,190.08,79.88,0.0,12.63,11.98,309.26,321.15,314.03,306.11,317.86,315.28,207.63,48.62,53.75,41.84,50.97,359.23,331.44,319.79,328.42,211.49,169.51,120.73,181.28,179.91,138.95,130.17,226.65,199.61,197.97,228.49,207.59,239.86,228.64,179.91,138.95,243.09,224.28,212.97,260.71,224.62,228.49,182.05,208.2,219.57,201.1,211.54,181.62,200.39,159.77,140.79,179.25,196.63,211.54,311.33,294.63,201.56,280.79,247.31,287.02,228.22,249.87,252.24,244.84,295.51,208.1,224.41,215.48,229.52,208.15,219.31
부산광역시,금정구,2016,3,1050.0,279.67,353.28,253.72,245.48,332.59,317.76,255.93,359.71,317.58,341.44,268.97,320.66,293.55,338.78,314.55,347.01,291.03,313.89,307.41,254.96,288.37,263.13,364.75,280.79,301.4,270.16,278.88,347.9,263.51,339.82,297.39,58.85,76.19,18.49,118.15,42.68,97.24,11.37,89.71,63.87,37.3,91.34,69.23,118.58,133.23,186.3,150.95,132.62,82.37,166.85,196.55,128.43,89.22,209.17,199.36,200.32,84.08,10.71,11.86,18.73,312.15,324.28,316.85,308.87,321.09,317.88,212.87,39.8,44.96,33.88,42.34,362.83,335.1,323.74,332.34,222.19,180.19,131.4,191.17,190.6,149.58,140.85,237.29,209.56,208.67,239.19,218.02,250.45,239.08,190.6,149.58,253.66,234.28,223.6,271.41,234.97,239.19,192.45,217.85,227.65,209.59,220.37,189.43,208.3,168.59,149.24,187.4,205.88,220.37,321.06,304.66,208.35,286.13,254.37,292.99,235.98,254.76,257.81,249.39,301.81,210.58,226.88,218.78,233.06,212.22,220.79
부산광역시,북구,2016,2,80.0,284.29,357.03,259.05,250.98,336.58,321.76,257.07,360.46,318.99,343.08,270.57,321.42,292.88,337.24,314.21,346.8,289.38,312.01,305.45,253.3,288.46,263.27,364.89,279.47,299.81,269.63,277.61,346.79,261.35,339.92,295.12,48.69,65.71,9.83,107.68,40.64,87.0,15.91,80.25,59.43,28.24,85.3,76.29,118.02,131.37,190.0,154.28,139.57,86.42,168.72,203.06,131.18,96.8,199.78,189.94,190.95,81.76,1.9,10.86,10.39,311.15,323.04,315.92,308.01,319.75,317.18,209.44,49.34,54.48,42.74,51.73,361.11,333.32,321.66,330.29,211.89,169.7,121.22,182.32,180.36,139.51,130.39,226.76,200.62,198.37,228.86,208.34,240.48,229.39,180.36,139.51,243.73,225.26,213.53,261.09,225.44,228.86,182.83,209.32,221.06,202.52,212.89,183.17,201.92,161.13,142.24,180.74,197.88,212.89,310.83,294.27,203.24,282.59,248.95,288.77,229.76,251.69,254.02,246.69,297.23,210.0,226.31,217.37,231.4,210.02,221.21
부산광역시,연제구,2016,1,50.0,287.01,360.45,261.16,252.94,339.82,324.99,262.3,365.95,324.06,348.01,275.51,326.9,299.17,343.97,320.32,352.84,296.16,318.9,312.38,260.08,294.33,269.1,370.74,286.08,306.56,275.83,284.2,353.31,268.36,345.79,302.19,53.15,72.54,18.26,114.5,47.33,94.41,18.07,88.35,67.2,36.61,93.55,76.74,124.17,138.19,193.44,157.99,140.13,89.54,173.46,204.07,135.3,96.7,207.86,198.01,199.04,88.73,9.87,4.43,12.43,317.61,329.62,322.34,314.4,326.38,323.48,216.97,46.75,51.91,41.18,49.37,367.93,340.17,328.65,337.26,219.07,176.4,128.65,190.61,187.67,147.1,137.18,233.19,208.89,205.56,235.99,216.26,248.13,237.3,187.67,147.1,251.42,233.5,221.07,268.23,233.44,235.99,190.79,217.69,229.44,210.95,221.33,191.49,210.26,169.57,150.65,189.12,206.31,221.33,315.22,299.18,211.31,290.17,257.11,296.59,238.08,259.09,261.69,253.93,305.17,216.22,232.53,224.02,238.17,217.04,226.87
부산광역시,해운대구,2016,4,317.0,289.03,363.09,262.63,254.28,342.29,327.46,266.7,370.53,328.27,352.06,279.62,331.49,304.55,349.78,325.52,357.97,302.02,324.87,318.39,265.96,299.3,274.06,375.67,291.79,312.39,281.15,289.89,358.9,274.47,350.75,308.34,58.55,79.44,25.97,121.31,53.53,101.63,22.29,96.0,74.2,44.36,100.99,77.26,129.58,144.2,196.23,161.08,140.38,92.35,177.47,204.59,138.81,96.55,215.48,205.62,206.67,94.97,17.52,7.81,18.36,323.16,335.29,327.85,319.87,332.09,328.88,223.61,44.94,49.97,40.54,47.71,373.83,346.09,334.71,343.31,226.08,183.07,135.88,198.34,194.79,154.41,143.95,239.63,216.6,212.59,242.96,223.77,255.46,244.8,194.79,154.41,258.78,241.2,228.33,275.19,241.01,242.96,198.33,225.44,237.02,218.61,229.05,199.0,217.8,177.28,158.3,196.72,214.07,229.05,319.98,304.36,218.53,296.85,264.42,303.52,245.59,265.58,268.47,260.28,312.22,221.58,237.87,229.79,244.05,223.17,231.69
